event_id,date,year,month,day_of_year,season,region_id,region_name,country,continent,latitude,longitude,climate_zone,vegetation_type,fire_radiative_power_mw,burn_area_hectares,burn_area_km2,severity,fire_duration_days,contained,human_caused,detection_satellite,detection_confidence,co2_emissions_tonnes,pm25_emissions_tonnes,pm10_emissions_tonnes,co_emissions_tonnes,ch4_emissions_tonnes,air_temp_celsius,relative_humidity_pct,wind_speed_kmh,wind_direction,drought_index,structures_threatened,structures_destroyed,evacuation_orders,people_evacuated,enso_phase,climate_anomaly_year
WF0000402,2002-08-06,2002,8,218,Summer,sib_yak,Yakutia,Russia,Asia,62.6339,132.4671,Subarctic,Taiga/Tundra,379.1,38373.4,383.73,High,2,1,1,VIIRS NOAA-20,High,19269.6,544.79,1121.65,1748.34,164.58,25.0,29.8,47.9,N,0.758,98,20,1,245,0.997,0
WF0000403,2002-06-25,2002,6,176,Summer,sib_yak,Yakutia,Russia,Asia,61.4081,132.5278,Subarctic,Taiga/Tundra,532.0,5488.2,54.88,Moderate,1,1,0,MODIS Terra,High,2512.4,84.23,156.35,348.7,23.912,23.0,10.2,27.3,SW,0.817,0,0,0,0,0.997,0
WF0000404,2002-08-06,2002,8,218,Summer,sib_yak,Yakutia,Russia,Asia,62.1948,129.7311,Subarctic,Taiga/Tundra,581.0,8276.9,82.77,Moderate,3,1,0,MODIS Terra,Nominal,4518.2,350.43,774.6,314.21,62.757,23.8,6.0,7.5,N,0.484,0,0,0,0,0.997,0
WF0000405,2002-07-22,2002,7,203,Summer,sib_yak,Yakutia,Russia,Asia,60.1376,124.7314,Subarctic,Taiga/Tundra,727.5,4381.7,43.82,Moderate,63,0,1,Sentinel-3,Low,2464.8,155.58,286.7,218.09,48.844,29.3,33.8,57.1,W,0.572,0,0,0,0,0.997,0
WF0000406,2002-06-09,2002,6,160,Summer,sib_yak,Yakutia,Russia,Asia,61.1444,124.4044,Subarctic,Taiga/Tundra,51.1,5030.6,50.31,Moderate,29,1,1,VIIRS NOAA-20,High,2400.5,95.16,231.89,297.06,38.999,27.7,31.7,14.3,SE,0.521,0,0,0,0,0.997,0
WF0000407,2002-08-05,2002,8,217,Summer,sib_yak,Yakutia,Russia,Asia,61.0491,128.2955,Subarctic,Taiga/Tundra,585.3,3843.3,38.43,Moderate,1,1,0,VIIRS S-NPP,High,2195.5,83.26,189.36,316.93,14.975,33.0,13.9,34.2,S,0.258,0,0,0,0,0.997,0
WF0000408,2002-07-15,2002,7,196,Summer,sib_irkut,Irkutsk,Russia,Asia,54.8813,103.1576,Continental,Taiga,336.9,4203.8,42.04,Moderate,3,0,1,MODIS Aqua,High,1570.5,87.14,184.88,87.35,27.384,33.2,34.4,42.9,E,0.602,0,0,0,0,0.997,0
WF0000409,2002-07-02,2002,7,183,Summer,sib_irkut,Irkutsk,Russia,Asia,53.1736,104.0681,Continental,Taiga,579.6,3781.7,37.82,Moderate,1,1,1,VIIRS S-NPP,Nominal,1776.9,111.02,191.52,97.13,13.27,29.8,34.5,10.2,E,0.59,0,0,0,0,0.997,0
WF0000410,2002-07-19,2002,7,200,Summer,sib_irkut,Irkutsk,Russia,Asia,53.4596,106.2596,Continental,Taiga,639.0,5356.6,53.57,Moderate,2,1,1,VIIRS S-NPP,Low,2697.6,55.82,130.16,336.71,46.54,34.7,33.2,50.2,SW,0.269,0,0,0,0,0.997,0
WF0000411,2002-03-04,2002,3,63,Spring,ind_od,Odisha,India,Asia,20.7681,86.0608,Tropical,Dry Deciduous,200.0,36224.9,362.25,High,1,0,1,VIIRS NOAA-20,High,10138.3,435.03,782.7,844.75,133.157,27.1,7.9,11.5,W,0.39,6,0,0,0,0.997,0
WF0000412,2002-05-25,2002,5,145,Spring,ind_od,Odisha,India,Asia,18.5026,84.4706,Tropical,Dry Deciduous,473.4,1202.9,12.03,Moderate,1,1,1,VIIRS S-NPP,High,325.2,19.1,42.77,47.95,3.236,30.7,31.2,40.2,SE,0.692,0,0,0,0,0.997,0
WF0000413,2002-05-02,2002,5,122,Spring,ind_chh,Chhattisgarh,India,Asia,24.1136,83.6432,Tropical,Sal Forest,275.2,60288.3,602.88,Extreme,1,1,0,MODIS Aqua,High,20883.7,651.78,1411.69,2543.98,203.197,23.0,15.5,15.5,W,0.39,0,0,1,144,0.997,0
WF0000414,2002-03-21,2002,3,80,Spring,ind_chh,Chhattisgarh,India,Asia,23.3995,84.8175,Tropical,Sal Forest,764.2,295498.1,2954.98,Extreme,4,1,0,MODIS Terra,High,100475.3,2477.67,4917.51,14656.52,1056.721,31.4,20.4,55.0,E,0.224,69,1,1,206,0.997,0
WF0000415,2002-03-16,2002,3,75,Spring,ind_chh,Chhattisgarh,India,Asia,21.7349,81.0194,Tropical,Sal Forest,1502.7,31279.3,312.79,High,3,1,1,Landsat 8/9,High,11445.5,755.99,1675.54,1531.36,119.69,28.1,12.3,18.1,W,0.327,1,0,0,0,0.997,0
WF0000416,2002-03-04,2002,3,63,Spring,ind_chh,Chhattisgarh,India,Asia,19.5375,83.2738,Tropical,Sal Forest,271.4,589.6,5.9,Moderate,14,1,1,VIIRS S-NPP,High,132.5,4.58,7.15,13.31,2.537,32.0,11.0,20.6,SW,0.57,0,0,0,0,0.997,0
WF0000417,2002-03-26,2002,3,85,Spring,ind_chh,Chhattisgarh,India,Asia,17.5103,83.6786,Tropical,Sal Forest,2389.6,7153.9,71.54,Extreme,21,0,0,VIIRS NOAA-20,High,2553.2,176.64,267.31,303.22,24.605,28.8,11.2,52.3,E,0.708,3,0,1,955,0.997,0
WF0000418,2002-03-25,2002,3,84,Spring,ind_chh,Chhattisgarh,India,Asia,20.5815,83.016,Tropical,Sal Forest,700.3,29710.3,297.1,High,15,1,1,VIIRS NOAA-20,High,6372.4,176.99,315.72,383.78,35.716,23.6,30.4,16.3,SW,0.563,2,0,0,0,0.997,0
WF0000419,2002-05-14,2002,5,134,Spring,ind_chh,Chhattisgarh,India,Asia,20.3143,83.1229,Tropical,Sal Forest,2697.1,6670.9,66.71,Extreme,1,1,0,Sentinel-3,Nominal,2544.2,88.52,165.86,325.16,32.542,26.8,24.1,15.1,E,0.342,7,0,1,322,0.997,0
WF0000420,2002-07-26,2002,7,207,Summer,idn_kal,Kalimantan,Indonesia,Asia,3.4999,116.3327,Tropical,Peat/Rainforest,200.8,1828.4,18.28,Moderate,9,1,1,VIIRS S-NPP,Nominal,680.9,44.18,73.88,72.93,5.24,23.4,18.4,28.9,W,0.761,0,0,0,0,0.997,0
WF0000421,2002-10-03,2002,10,276,Autumn,idn_kal,Kalimantan,Indonesia,Asia,-3.3841,114.0234,Tropical,Peat/Rainforest,325.8,347610.7,3476.11,Extreme,7,1,1,VIIRS NOAA-20,High,96426.0,6555.73,10267.78,9883.94,1127.041,33.8,22.9,45.0,SW,0.894,2,0,1,187,0.997,0
WF0000422,2002-07-09,2002,7,190,Winter,idn_kal,Kalimantan,Indonesia,Asia,-3.0043,110.9494,Tropical,Peat/Rainforest,319.4,3065.8,30.66,Moderate,6,1,0,MODIS Aqua,Low,962.5,38.02,63.89,71.49,10.472,26.4,6.0,22.2,SW,0.515,0,0,0,0,0.997,0
WF0000423,2002-07-11,2002,7,192,Winter,idn_kal,Kalimantan,Indonesia,Asia,-0.166,115.836,Tropical,Peat/Rainforest,378.7,800.4,8.0,Moderate,5,1,1,VIIRS NOAA-20,Nominal,169.6,11.31,18.51,22.8,3.119,27.6,10.8,59.8,E,0.747,0,0,0,0,0.997,0
WF0000424,2002-10-04,2002,10,277,Autumn,idn_kal,Kalimantan,Indonesia,Asia,-1.4602,111.0861,Tropical,Peat/Rainforest,61.2,1042.7,10.43,Moderate,32,0,0,VIIRS S-NPP,High,356.6,22.62,53.77,45.73,6.755,34.3,17.6,57.1,SE,0.917,0,0,0,0,0.997,0
WF0000425,2002-09-12,2002,9,255,Autumn,idn_kal,Kalimantan,Indonesia,Asia,1.7621,112.7857,Tropical,Peat/Rainforest,456.8,5197.5,51.98,Moderate,15,1,1,VIIRS S-NPP,High,1101.8,48.79,100.54,164.29,21.534,33.9,16.4,35.9,W,0.859,0,0,0,0,0.997,0
WF0000426,2002-09-25,2002,9,268,Autumn,idn_kal,Kalimantan,Indonesia,Asia,-3.1992,112.5232,Tropical,Peat/Rainforest,306.7,45922.1,459.22,High,5,1,1,MODIS Terra,High,16732.9,651.19,1083.03,2269.3,214.377,33.4,9.3,30.7,NE,0.719,28,10,0,0,0.997,0
WF0000427,2002-10-18,2002,10,291,Autumn,idn_sum,Sumatra,Indonesia,Asia,0.7059,103.9446,Tropical,Peat/Rainforest,247.4,9162.9,91.63,Moderate,5,1,1,VIIRS S-NPP,Nominal,2797.2,159.92,313.08,355.7,33.427,23.6,14.6,11.6,N,0.879,0,0,0,0,0.997,0
WF0000428,2002-10-02,2002,10,275,Autumn,idn_sum,Sumatra,Indonesia,Asia,-1.0003,101.9728,Tropical,Peat/Rainforest,675.6,1702.0,17.02,Moderate,8,1,1,VIIRS S-NPP,High,558.5,27.16,48.55,56.0,3.783,32.5,8.9,27.6,NW,0.673,0,0,0,0,0.997,0
WF0000429,2002-10-23,2002,10,296,Autumn,idn_sum,Sumatra,Indonesia,Asia,-2.3169,100.4819,Tropical,Peat/Rainforest,186.7,58899.0,588.99,Extreme,14,1,0,MODIS Aqua,High,22780.9,1475.53,2870.99,2036.72,438.955,21.9,5.2,26.7,NE,0.329,45,11,1,299,0.997,0
WF0000430,2002-09-27,2002,9,270,Autumn,idn_sum,Sumatra,Indonesia,Asia,-3.6514,101.0665,Tropical,Peat/Rainforest,224.9,3823.5,38.23,Moderate,3,1,1,VIIRS S-NPP,High,1067.9,24.67,37.66,151.11,5.526,27.0,10.5,45.2,SE,0.788,0,0,0,0,0.997,0
WF0000431,2002-10-21,2002,10,294,Autumn,idn_sum,Sumatra,Indonesia,Asia,3.8065,101.7205,Tropical,Peat/Rainforest,231.9,8587.1,85.87,Moderate,10,1,1,Sentinel-3,High,2761.0,108.87,260.76,310.8,51.608,34.7,8.5,58.2,W,0.524,0,0,0,0,0.997,0
WF0000432,2002-09-21,2002,9,264,Autumn,idn_sum,Sumatra,Indonesia,Asia,-0.1693,102.5584,Tropical,Peat/Rainforest,1332.8,150957.1,1509.57,Extreme,7,0,0,VIIRS S-NPP,Nominal,35699.3,2645.26,4059.76,4717.89,301.614,34.9,12.3,40.8,E,0.567,1,0,1,2258,0.997,0
WF0000433,2002-08-02,2002,8,214,Winter,idn_sum,Sumatra,Indonesia,Asia,-0.0258,99.6944,Tropical,Peat/Rainforest,1198.0,167709.7,1677.1,Extreme,11,0,1,VIIRS S-NPP,Nominal,52934.4,4183.02,8849.39,5689.4,727.539,23.5,29.8,25.1,NE,0.606,71,24,1,96,0.997,0
WF0000434,2002-10-21,2002,10,294,Autumn,idn_sum,Sumatra,Indonesia,Asia,3.6624,100.0401,Tropical,Peat/Rainforest,120.6,766.8,7.67,Low,1,0,0,Sentinel-3,Nominal,246.9,7.8,15.2,27.65,2.347,29.4,31.0,59.3,W,0.624,0,0,0,0,0.997,0
WF0000435,2002-10-03,2002,10,276,Autumn,idn_sum,Sumatra,Indonesia,Asia,-0.653,100.0297,Tropical,Peat/Rainforest,129.3,18766.8,187.67,High,6,1,0,VIIRS S-NPP,Nominal,7025.1,229.08,493.2,933.96,65.641,29.0,10.2,29.3,NE,0.415,0,0,0,0,0.997,0
WF0000436,2002-08-04,2002,8,216,Summer,grc_att,Attica,Greece,Europe,40.8971,23.8297,Mediterranean,Maquis/Pine,22.2,6849.7,68.5,Moderate,5,1,1,Sentinel-3,High,2553.9,136.13,205.43,335.14,35.007,38.2,31.8,39.3,SW,0.7,0,0,0,0,0.997,0
WF0000437,2002-09-26,2002,9,269,Autumn,grc_att,Attica,Greece,Europe,37.1281,20.204,Mediterranean,Maquis/Pine,1173.2,85877.3,858.77,Extreme,5,1,0,VIIRS S-NPP,High,23221.4,966.56,2369.32,3139.33,345.352,21.9,18.7,18.9,NE,0.36,4,0,1,433,0.997,0
WF0000438,2002-09-04,2002,9,247,Autumn,grc_att,Attica,Greece,Europe,38.4118,22.8871,Mediterranean,Maquis/Pine,1257.3,10375.5,103.75,High,3,1,0,VIIRS NOAA-20,High,3913.0,104.71,173.71,269.51,65.41,22.4,30.6,57.0,NW,0.785,0,0,0,0,0.997,0
WF0000439,2002-07-21,2002,7,202,Summer,grc_att,Attica,Greece,Europe,38.2817,27.0321,Mediterranean,Maquis/Pine,153.5,2041.0,20.41,Moderate,1,1,0,MODIS Terra,High,733.4,26.5,49.49,88.86,7.563,23.4,8.1,40.8,SE,0.291,0,0,0,0,0.997,0
WF0000440,2002-08-25,2002,8,237,Summer,grc_att,Attica,Greece,Europe,37.4966,19.5145,Mediterranean,Maquis/Pine,191.0,4417.6,44.18,Moderate,1,0,0,VIIRS S-NPP,Nominal,1523.6,80.85,172.15,214.83,27.174,29.0,23.9,12.3,SE,0.801,0,0,0,0,0.997,0
WF0000441,2002-07-10,2002,7,191,Summer,grc_att,Attica,Greece,Europe,38.9504,26.1358,Mediterranean,Maquis/Pine,2350.1,52371.4,523.71,Extreme,1,1,1,MODIS Aqua,High,16667.3,866.18,1659.12,1343.71,177.398,22.5,29.2,31.2,S,0.368,1,0,1,38,0.997,0
WF0000442,2002-08-19,2002,8,231,Summer,grc_att,Attica,Greece,Europe,41.1487,25.8342,Mediterranean,Maquis/Pine,374.7,7470.4,74.7,Moderate,2,1,1,MODIS Aqua,High,2681.8,144.52,285.12,141.99,38.407,26.2,14.1,48.5,N,0.811,0,0,0,0,0.997,0
WF0000443,2002-07-13,2002,7,194,Summer,grc_att,Attica,Greece,Europe,35.8997,25.7527,Mediterranean,Maquis/Pine,131.7,148.2,1.48,Low,2,1,1,VIIRS S-NPP,High,43.0,3.41,5.12,5.8,0.432,21.8,24.7,54.1,S,0.45,0,0,0,0,0.997,0
WF0000444,2002-09-08,2002,9,251,Autumn,grc_att,Attica,Greece,Europe,38.1787,17.1208,Mediterranean,Maquis/Pine,95.3,834.8,8.35,Low,1,0,1,VIIRS NOAA-20,High,281.2,9.81,15.17,41.71,3.875,27.7,31.1,10.4,S,0.483,0,0,0,0,0.997,0
WF0000445,2002-07-19,2002,7,200,Summer,grc_att,Attica,Greece,Europe,39.303,29.0981,Mediterranean,Maquis/Pine,318.6,13618.2,136.18,High,3,1,0,MODIS Aqua,Low,2872.0,144.39,311.91,259.41,52.44,29.9,19.3,18.2,NW,0.608,1,0,0,0,0.997,0
WF0000446,2002-07-10,2002,7,191,Summer,grc_att,Attica,Greece,Europe,40.9759,25.0903,Mediterranean,Maquis/Pine,126.9,4346.4,43.46,Moderate,1,1,1,MODIS Aqua,High,1537.0,72.19,138.58,123.0,17.587,31.5,11.6,25.8,NE,0.378,0,0,0,0,0.997,0
WF0000447,2002-08-19,2002,8,231,Summer,grc_att,Attica,Greece,Europe,37.358,26.3522,Mediterranean,Maquis/Pine,172.1,597.3,5.97,Low,14,1,0,VIIRS NOAA-20,High,203.5,7.3,16.1,21.8,1.705,24.0,16.5,19.8,NW,0.52,0,0,0,0,0.997,0
WF0000448,2002-09-04,2002,9,247,Autumn,grc_att,Attica,Greece,Europe,39.5974,22.4134,Mediterranean,Maquis/Pine,871.3,19862.6,198.63,High,12,1,0,Sentinel-3,High,5664.9,157.61,279.27,511.02,87.416,27.9,27.9,44.9,SE,0.583,7,1,0,0,0.997,0
WF0000449,2002-09-17,2002,9,260,Autumn,grc_att,Attica,Greece,Europe,40.9517,25.3405,Mediterranean,Maquis/Pine,792.4,3583.7,35.84,Moderate,25,1,1,VIIRS NOAA-20,Nominal,1197.5,49.59,101.3,143.31,22.552,35.4,11.9,24.1,W,0.309,0,0,0,0,0.997,0
WF0000450,2002-07-23,2002,7,204,Summer,esp_and,Andalusia,Spain,Europe,39.6982,-0.894,Mediterranean,Scrubland,248.5,5069.6,50.7,Moderate,2,1,1,VIIRS S-NPP,Nominal,1077.4,50.35,84.43,138.73,6.427,20.8,22.6,29.7,W,0.34,0,0,0,0,0.997,0
WF0000451,2002-08-26,2002,8,238,Summer,esp_and,Andalusia,Spain,Europe,35.601,-6.1275,Mediterranean,Scrubland,504.5,15940.5,159.41,High,1,1,1,MODIS Terra,Nominal,6194.8,130.04,206.71,796.88,75.793,22.6,34.6,50.0,NE,0.766,264,58,1,1396,0.997,0
WF0000452,2002-08-08,2002,8,220,Summer,esp_and,Andalusia,Spain,Europe,40.1203,-7.4747,Mediterranean,Scrubland,288.2,11596.4,115.96,High,20,1,0,MODIS Aqua,Nominal,2589.1,110.99,264.22,177.9,31.238,21.7,34.1,50.7,S,0.267,5,1,0,0,0.997,0
WF0000453,2002-09-20,2002,9,263,Autumn,esp_and,Andalusia,Spain,Europe,35.3648,-9.9549,Mediterranean,Scrubland,174.8,2946.1,29.46,Moderate,7,0,1,VIIRS S-NPP,Nominal,722.9,32.67,50.76,68.34,4.421,27.1,29.3,35.3,SE,0.836,0,0,0,0,0.997,0
WF0000454,2002-09-27,2002,9,270,Autumn,esp_and,Andalusia,Spain,Europe,35.4637,-3.4567,Mediterranean,Scrubland,172.3,6214.0,62.14,Moderate,25,1,0,MODIS Terra,High,1384.9,89.41,183.0,167.17,16.375,25.9,28.1,58.2,NW,0.312,0,0,0,0,0.997,0
WF0000455,2002-09-11,2002,9,254,Autumn,esp_and,Andalusia,Spain,Europe,37.7476,-5.967,Mediterranean,Scrubland,213.2,33152.0,331.52,High,3,1,1,VIIRS S-NPP,Nominal,12426.2,394.3,736.57,1112.3,173.476,20.4,20.2,13.6,NE,0.367,6,0,0,0,0.997,0
WF0000456,2002-08-18,2002,8,230,Summer,esp_and,Andalusia,Spain,Europe,36.7357,-2.1477,Mediterranean,Scrubland,168.8,16017.2,160.17,High,1,0,1,MODIS Aqua,High,3588.2,232.01,358.73,412.08,55.415,30.2,22.6,58.2,SE,0.685,3,1,0,0,0.997,0
WF0000457,2002-07-12,2002,7,193,Summer,esp_and,Andalusia,Spain,Europe,41.1933,-6.5764,Mediterranean,Scrubland,142.1,5609.0,56.09,Moderate,20,1,0,VIIRS NOAA-20,High,1439.4,68.11,167.54,211.25,12.883,28.8,32.9,21.5,W,0.277,0,0,0,0,0.997,0
WF0000458,2002-07-19,2002,7,200,Summer,esp_and,Andalusia,Spain,Europe,37.2826,-1.3884,Mediterranean,Scrubland,1015.8,54039.0,540.39,Extreme,2,0,1,VIIRS NOAA-20,Nominal,16991.6,875.52,2175.4,976.74,334.526,32.8,18.3,52.1,SE,0.426,0,0,1,151,0.997,0
WF0000459,2002-07-09,2002,7,190,Summer,esp_and,Andalusia,Spain,Europe,34.8674,-2.705,Mediterranean,Scrubland,335.1,6139.0,61.39,Moderate,1,0,0,VIIRS NOAA-20,High,1331.6,57.79,131.54,70.71,19.275,24.9,28.4,33.9,W,0.443,0,0,0,0,0.997,0
WF0000460,2002-09-05,2002,9,248,Autumn,esp_and,Andalusia,Spain,Europe,31.5499,-4.8729,Mediterranean,Scrubland,71.5,361.9,3.62,Low,7,1,1,MODIS Terra,High,93.5,2.18,3.37,11.51,1.036,21.1,23.5,50.7,N,0.836,0,0,0,0,0.997,0
WF0000461,2002-09-03,2002,9,246,Autumn,prt_cen,Central Portugal,Portugal,Europe,38.1777,-5.8145,Mediterranean,Eucalyptus/Pine,185.9,3429.3,34.29,Moderate,2,1,0,Sentinel-3,High,1116.7,45.5,95.12,108.75,6.78,23.6,13.3,47.5,W,0.785,0,0,0,0,0.997,0
WF0000462,2002-07-12,2002,7,193,Summer,prt_cen,Central Portugal,Portugal,Europe,40.4558,-6.6211,Mediterranean,Eucalyptus/Pine,1195.6,35539.7,355.4,High,7,1,0,MODIS Terra,High,8687.9,225.77,536.01,592.68,166.436,32.4,26.2,25.0,W,0.81,5,0,0,0,0.997,0
WF0000463,2002-07-03,2002,7,184,Summer,prt_cen,Central Portugal,Portugal,Europe,38.5568,-6.9699,Mediterranean,Eucalyptus/Pine,826.1,108170.4,1081.7,Extreme,1,1,0,VIIRS S-NPP,Nominal,38671.6,1705.03,2747.99,2917.83,464.579,21.8,28.3,32.3,SW,0.546,252,4,1,295,0.997,0
WF0000464,2002-09-10,2002,9,253,Autumn,prt_cen,Central Portugal,Portugal,Europe,38.8127,-8.9295,Mediterranean,Eucalyptus/Pine,360.3,968.4,9.68,Moderate,4,1,1,VIIRS NOAA-20,Nominal,321.5,19.47,46.46,40.9,6.124,27.3,31.8,53.7,SE,0.361,0,0,0,0,0.997,0
WF0000465,2002-09-27,2002,9,270,Autumn,prt_cen,Central Portugal,Portugal,Europe,34.7009,-11.4322,Mediterranean,Eucalyptus/Pine,83.3,14563.9,145.64,High,28,0,0,VIIRS S-NPP,High,5376.8,215.06,530.44,576.58,65.447,33.1,22.0,25.0,NW,0.442,0,0,0,0,0.997,0
WF0000466,2002-08-06,2002,8,218,Summer,prt_cen,Central Portugal,Portugal,Europe,39.0102,-7.3562,Mediterranean,Eucalyptus/Pine,823.6,18890.7,188.91,High,12,1,1,VIIRS S-NPP,Nominal,5958.6,376.64,676.77,335.72,69.01,32.4,5.8,45.5,SW,0.863,1,0,0,0,0.997,0
WF0000467,2002-09-25,2002,9,268,Autumn,prt_cen,Central Portugal,Portugal,Europe,40.4034,-8.8264,Mediterranean,Eucalyptus/Pine,106.4,614.7,6.15,Low,2,1,1,VIIRS S-NPP,Low,214.6,14.81,31.49,27.75,3.132,22.4,12.8,51.0,SW,0.691,0,0,0,0,0.997,0
WF0000468,2002-07-15,2002,7,196,Summer,prt_cen,Central Portugal,Portugal,Europe,36.0761,-6.6662,Mediterranean,Eucalyptus/Pine,32.4,92.0,0.92,Low,7,1,0,VIIRS NOAA-20,High,28.5,1.34,2.44,1.97,0.519,31.9,8.3,10.3,S,0.59,0,0,0,0,0.997,0
WF0000469,2002-09-26,2002,9,269,Autumn,prt_cen,Central Portugal,Portugal,Europe,36.1386,-5.9993,Mediterranean,Eucalyptus/Pine,1781.2,51192.9,511.93,Extreme,1,1,0,MODIS Terra,Nominal,17841.0,1372.64,2078.85,1139.5,149.42,25.8,7.0,28.8,SW,0.865,1,0,1,1469,0.997,0
WF0000470,2002-08-13,2002,8,225,Summer,prt_cen,Central Portugal,Portugal,Europe,39.6748,-9.3973,Mediterranean,Eucalyptus/Pine,349.3,2292.9,22.93,Moderate,16,1,1,VIIRS S-NPP,Nominal,824.0,26.27,53.75,72.56,13.595,28.7,6.7,51.7,SE,0.802,0,0,0,0,0.997,0
WF0000471,2002-08-07,2002,8,219,Summer,ita_cal,Calabria,Italy,Europe,40.7558,16.5711,Mediterranean,Scrubland/Forest,174.8,19045.7,190.46,High,8,1,0,VIIRS S-NPP,Nominal,6107.0,393.51,799.34,685.05,58.817,23.6,7.0,11.4,W,0.355,0,0,0,0,0.997,0
WF0000472,2002-08-02,2002,8,214,Summer,ita_cal,Calabria,Italy,Europe,40.5038,15.1614,Mediterranean,Scrubland/Forest,2140.0,16250.2,162.5,Extreme,17,1,1,MODIS Terra,High,5369.1,213.04,451.03,555.72,59.742,32.3,26.9,7.4,SE,0.433,5,1,1,165,0.997,0
WF0000473,2002-09-17,2002,9,260,Autumn,ita_cal,Calabria,Italy,Europe,36.5936,14.0343,Mediterranean,Scrubland/Forest,2642.4,25340.3,253.4,Extreme,18,1,0,MODIS Aqua,High,9680.3,733.39,1433.81,812.03,131.346,21.2,9.7,14.8,NW,0.474,1,0,1,2996,0.997,0
WF0000474,2002-09-14,2002,9,257,Autumn,ita_cal,Calabria,Italy,Europe,42.6895,15.0763,Mediterranean,Scrubland/Forest,2450.2,25749.2,257.49,Extreme,1,0,0,VIIRS S-NPP,High,7014.8,189.43,404.45,511.8,71.416,20.0,12.3,53.8,E,0.62,4,0,1,3003,0.997,0
WF0000475,2002-09-17,2002,9,260,Autumn,fra_paca,Provence,France,Europe,47.923,2.0772,Mediterranean,Garrigue/Forest,716.7,1779.5,17.8,Moderate,8,1,1,MODIS Aqua,High,606.1,35.05,57.34,85.32,10.182,23.8,26.7,59.0,E,0.53,0,0,0,0,0.997,0
WF0000476,2002-08-20,2002,8,232,Summer,fra_paca,Provence,France,Europe,39.5619,6.1924,Mediterranean,Garrigue/Forest,1127.8,64704.1,647.04,Extreme,6,1,1,MODIS Terra,High,21689.4,1670.97,4012.15,2786.65,112.392,31.2,29.9,37.1,N,0.672,0,0,1,223,0.997,0
WF0000477,2002-07-19,2002,7,200,Summer,fra_paca,Provence,France,Europe,44.7756,6.9777,Mediterranean,Garrigue/Forest,58.9,1596.4,15.96,Moderate,12,1,0,MODIS Aqua,High,421.7,20.6,45.88,55.64,3.418,27.4,28.0,19.9,SW,0.352,0,0,0,0,0.997,0
WF0000478,2002-09-16,2002,9,259,Autumn,fra_paca,Provence,France,Europe,43.8721,7.8838,Mediterranean,Garrigue/Forest,338.2,307.2,3.07,Moderate,2,1,0,VIIRS NOAA-20,High,98.3,6.9,13.37,6.53,1.118,25.7,20.4,32.7,S,0.798,0,0,0,0,0.997,0
WF0000479,2002-07-02,2002,7,183,Summer,fra_paca,Provence,France,Europe,44.1308,6.7097,Mediterranean,Garrigue/Forest,730.3,46400.8,464.01,High,4,0,1,VIIRS NOAA-20,High,12884.3,1027.25,2205.29,1729.57,115.874,29.5,9.0,11.0,NW,0.638,1,0,0,0,0.997,0
WF0000480,2002-09-14,2002,9,257,Autumn,fra_paca,Provence,France,Europe,42.871,4.9696,Mediterranean,Garrigue/Forest,262.4,6274.2,62.74,Moderate,2,1,1,VIIRS S-NPP,High,1736.1,129.51,216.83,160.31,28.796,33.9,32.2,49.0,S,0.325,0,0,0,0,0.997,0
WF0000481,2002-07-06,2002,7,187,Summer,fra_paca,Provence,France,Europe,46.5786,5.8764,Mediterranean,Garrigue/Forest,367.6,49553.2,495.53,High,7,1,1,VIIRS S-NPP,High,15046.5,579.92,1428.31,1836.73,134.172,34.9,17.1,28.3,W,0.788,77,0,1,271,0.997,0
WF0000482,2002-07-08,2002,7,189,Summer,tur_ana,Anatolia Coast,Turkey,Europe/Asia,36.4894,31.7307,Mediterranean,Pine Forest,762.0,19700.9,197.01,High,3,0,0,VIIRS S-NPP,High,7327.8,446.39,813.17,404.85,130.797,24.1,29.8,14.6,SE,0.643,20,1,0,0,0.997,0
WF0000483,2002-07-07,2002,7,188,Summer,tur_ana,Anatolia Coast,Turkey,Europe/Asia,35.7533,33.3005,Mediterranean,Pine Forest,75.7,539.1,5.39,Low,40,1,1,MODIS Aqua,High,187.9,6.6,15.21,15.86,2.665,29.0,15.7,57.7,SE,0.791,0,0,0,0,0.997,0
WF0000484,2002-08-06,2002,8,218,Summer,tur_ana,Anatolia Coast,Turkey,Europe/Asia,35.3514,31.2597,Mediterranean,Pine Forest,1117.0,384534.7,3845.35,Extreme,4,1,1,Sentinel-3,Nominal,96835.9,5037.66,10659.84,7166.37,1429.381,22.5,31.0,54.4,SW,0.305,952,106,1,370,0.997,0
WF0000485,2002-07-18,2002,7,199,Summer,tur_ana,Anatolia Coast,Turkey,Europe/Asia,38.1422,33.4196,Mediterranean,Pine Forest,114.6,7591.0,75.91,Moderate,1,1,0,VIIRS NOAA-20,Low,2749.3,219.47,494.84,318.66,40.686,28.8,26.1,20.2,E,0.788,0,0,0,0,0.997,0
WF0000486,2002-08-03,2002,8,215,Summer,tur_ana,Anatolia Coast,Turkey,Europe/Asia,36.9278,32.6229,Mediterranean,Pine Forest,1252.9,1032.6,10.33,High,24,1,0,VIIRS NOAA-20,High,279.1,17.74,36.0,27.61,5.417,21.9,5.8,26.5,N,0.488,8,0,0,0,0.997,0
