athlete_id,name,gender,age_at_peak,country,noc_code,region,sport,sport_category,season,first_games_year,last_games_year,games_participated,gold_medals,silver_medals,bronze_medals,total_medals,world_record_holder,personal_best_rank_world,height_cm,weight_kg,bmi,training_hours_per_week,professional_athlete,doping_violation,most_recent_medal_2020plus
A000857,Carlos Tran,Male,19,Austria,AUT,Europe,Biathlon Mixed Relay,Biathlon,Winter,2022,2026,2,0,0,2,2,0,2,179,76,23.7,22,1,0,1
A000858,Megan Smith,Female,21,Kazakhstan,KAZ,Asia,Wrestling,Combat,Summer,1996,2004,3,1,3,0,4,0,130,170,55,19.0,38,1,0,0
A000859,Hana Dubois,Female,23,Russia,RUS,Europe,Figure Skating,Skating,Winter,2020,2024,1,0,0,1,1,0,385,153,73,31.2,27,1,0,1
A000860,Takumi Ngozi,Male,27,Romania,ROU,Europe,Skateboarding,Urban,Summer,1998,2006,2,1,1,0,2,0,296,170,74,25.6,17,1,0,0
A000861,Naomi Silva,Female,29,Georgia,GEO,Europe/Asia,Cross-Country Skiing,Skiing,Winter,2000,2000,1,0,1,0,1,0,235,162,50,19.1,25,1,0,0
A000862,Jade Björk,Female,31,China,CHN,Asia,Sailing,Water,Summer,1992,1996,2,0,1,1,2,0,222,178,77,24.3,34,1,0,0
A000863,Yuki Adenike,Male,23,Slovakia,SVK,Europe,Cycling,Cycling,Summer,2012,2016,2,0,0,0,0,0,53,164,80,29.7,34,1,0,0
A000864,Sven Hansen,Male,30,Colombia,COL,South America,Surfing,Other,Summer,1998,2002,1,0,1,0,1,0,18,174,74,24.4,25,0,0,0
A000865,Omar Silva,Male,28,Mexico,MEX,North America,Alpine Skiing,Skiing,Winter,2008,2008,1,0,0,0,0,0,310,177,78,24.9,25,1,0,0
A000866,Omar Silva,Male,19,Lithuania,LTU,Europe,Gymnastics,Gymnastics,Summer,2012,2016,2,1,2,1,4,0,67,168,60,21.3,15,1,0,0
A000867,Liam Weber,Male,30,Kazakhstan,KAZ,Asia,Handball,Team Ball,Summer,1998,2006,2,0,0,0,0,0,17,166,74,26.9,43,1,0,0
A000868,Oliver Kumar,Male,25,Germany,GER,Europe,Triathlon,Multi,Summer,1996,2008,4,0,1,2,3,0,468,185,86,25.1,28,1,0,0
A000869,Marco Osei,Male,28,Finland,FIN,Europe,Judo,Combat,Summer,2020,2026,2,1,0,0,1,0,482,177,82,26.2,20,1,0,1
A000870,Erik Johnson,Male,32,Slovakia,SVK,Europe,Breakdancing,Urban,Summer,1992,1996,2,0,0,0,0,0,66,177,74,23.6,31,1,0,0
A000871,Erik Hernández,Male,23,Great Britain,GBR,Europe,Volleyball,Team Ball,Summer,2012,2012,1,0,1,0,1,0,227,160,79,30.9,25,1,0,0
A000872,Alinta Tran,Female,25,Poland,POL,Europe,Volleyball,Team Ball,Summer,2004,2012,3,0,1,0,1,0,31,175,63,20.6,32,1,0,0
A000873,Aisha Ngozi,Female,24,Croatia,CRO,Europe,Fencing,Combat,Summer,2004,2012,3,0,1,1,2,0,268,158,74,29.6,17,1,0,0
A000874,Emma Silva,Female,22,Ethiopia,ETH,Africa,Triathlon,Multi,Summer,2002,2006,1,0,0,0,0,0,159,177,74,23.6,39,1,0,0
A000875,Chloe Osei,Female,27,Ukraine,UKR,Europe,Ski Jumping,Skiing,Winter,2020,2026,2,0,0,0,0,0,347,175,64,20.9,12,1,0,0
A000876,Nia Sørensen,Female,29,Mongolia,MGL,Asia,Taekwondo,Combat,Summer,1992,1992,1,0,0,0,0,0,26,158,75,30.0,38,0,0,0
A000877,Jade Yıldız,Female,20,Finland,FIN,Europe,Hockey (Field),Team Ball,Summer,2014,2018,1,0,0,0,0,0,25,169,54,18.9,37,1,0,0
A000878,Léa Hernández,Female,32,China,CHN,Asia,Ski Jumping,Skiing,Winter,2006,2014,3,1,3,2,6,0,31,169,69,24.2,19,1,0,0
A000879,Jana Kumar,Female,25,Switzerland,SUI,Europe,Figure Skating,Skating,Winter,2016,2020,1,0,0,1,1,0,243,159,57,22.5,31,1,0,1
A000880,Jana Sørensen,Female,25,Czech Republic,CZE,Europe,Pentathlon,Multi,Summer,2004,2008,2,0,1,2,3,0,383,171,70,23.9,34,1,0,0
A000881,Oliver Silva,Male,34,Italy,ITA,Europe,Archery,Target,Summer,2004,2008,2,1,1,1,3,0,418,178,86,27.1,25,1,0,0
A000882,Liam Silva,Male,22,Iran,IRI,Asia,Swimming,Aquatics,Summer,2022,2022,1,0,0,0,0,0,306,180,80,24.7,19,1,0,0
A000883,Hugo Martínez,Male,22,Switzerland,SUI,Europe,Short Track,Skating,Winter,2014,2022,3,2,2,1,5,1,158,185,83,24.3,30,1,0,1
A000884,Noa Volkov,Male,27,Philippines,PHI,Asia,Taekwondo,Combat,Summer,2020,2026,2,0,0,0,0,0,5,184,79,23.3,10,1,0,0
A000885,Erik Sørensen,Male,34,France,FRA,Europe,Cycling,Cycling,Summer,1998,2002,1,1,0,0,1,0,222,183,75,22.4,33,1,0,0
A000886,Pietro García,Male,27,Hungary,HUN,Europe,Luge,Sliding,Winter,1994,2006,4,1,0,0,1,0,22,170,73,25.3,26,1,0,0
A000887,Sophia Johnson,Female,30,Jamaica,JAM,North America,Tennis,Racquet,Summer,2000,2000,1,1,1,0,2,0,86,162,76,29.0,25,1,0,0
A000888,Kwame Osei,Male,29,Slovakia,SVK,Europe,Volleyball,Team Ball,Summer,2012,2020,3,2,0,2,4,0,73,169,58,20.3,38,1,0,1
A000889,Liam Nakamura,Male,26,Belgium,BEL,Europe,Rugby Sevens,Team Ball,Summer,2002,2014,3,0,2,1,3,0,94,176,78,25.2,32,1,0,0
A000890,Amara Dubois,Male,25,Greece,GRE,Europe,Fencing,Combat,Summer,2006,2006,1,0,1,3,4,0,2,167,71,25.5,25,1,0,0
A000891,Noa Okonkwo,Male,30,Australia,AUS,Oceania,Table Tennis,Racquet,Summer,2004,2012,3,1,2,1,4,0,8,167,66,23.7,28,1,0,0
A000892,Olivia Ngozi,Female,28,Morocco,MAR,Africa,Ice Hockey,Ice Sports,Winter,2002,2006,2,0,0,1,1,0,404,164,73,27.1,31,1,0,0
A000893,Wei Smith,Male,23,Azerbaijan,AZE,Europe/Asia,Pentathlon,Multi,Summer,2000,2004,2,0,1,2,3,0,14,181,83,25.3,42,1,0,0
A000894,Priya Nakamura,Female,26,Bahrain,BRN,Asia,Canoe/Kayak,Water,Summer,2006,2014,2,0,0,0,0,0,3,169,57,20.0,22,0,0,0
A000895,Takumi Martínez,Male,25,Argentina,ARG,South America,Ski Jumping,Skiing,Winter,2002,2010,3,0,2,1,3,1,70,178,76,24.0,31,1,0,0
A000896,Hassan Nakamura,Male,29,Japan,JPN,Asia,Swimming,Aquatics,Summer,2014,2014,1,0,1,0,1,0,1,177,78,24.9,23,1,0,0
A000897,Carlos Kumar,Male,28,Germany,GER,Europe,Surfing,Other,Summer,1994,2002,2,2,1,0,3,0,419,173,82,27.4,15,1,0,0
A000898,Sven Okonkwo,Male,24,New Zealand,NZL,Oceania,Football/Soccer,Team Ball,Summer,2002,2006,1,0,1,0,1,0,415,172,79,26.7,33,0,0,0
A000899,Megan Kim,Female,26,Bahrain,BRN,Asia,Ice Hockey,Ice Sports,Winter,2008,2020,3,1,0,0,1,0,46,156,64,26.3,26,1,0,1
A000900,Ingrid Patel,Female,26,Switzerland,SUI,Europe,Rowing,Rowing,Summer,2020,2024,2,0,0,0,0,0,16,173,53,17.7,27,0,0,0
A000901,Takumi Rossi,Male,25,Brazil,BRA,South America,Fencing,Combat,Summer,2022,2026,1,0,0,0,0,0,455,179,76,23.7,32,0,0,0
A000902,Alinta Patel,Female,23,Denmark,DEN,Europe,Cross-Country Skiing,Skiing,Winter,2022,2022,1,0,0,1,1,0,132,165,45,16.5,33,1,0,1
A000903,Nia Ali,Female,26,India,IND,Asia,Shooting,Shooting,Summer,2006,2010,1,1,0,0,1,0,398,169,55,19.3,10,0,0,0
A000904,Kai Dubois,Male,23,Canada,CAN,North America,Cycling,Cycling,Summer,2010,2010,1,0,0,0,0,0,39,187,66,18.9,21,1,0,0
A000905,Adrian Sørensen,Male,31,Croatia,CRO,Europe,Football/Soccer,Team Ball,Summer,2002,2006,1,0,0,0,0,0,30,169,81,28.4,34,1,0,0
A000906,Yuki García,Female,24,Uzbekistan,UZB,Asia,Volleyball,Team Ball,Summer,2014,2022,2,1,1,0,2,0,15,180,54,16.7,22,1,0,1
A000907,Mia Lindqvist,Female,22,Turkey,TUR,Europe/Asia,Volleyball,Team Ball,Summer,2022,2022,1,0,0,1,1,0,239,161,58,22.4,29,1,0,1
A000908,Hassan Smith,Male,34,Latvia,LAT,Europe,Ice Hockey,Ice Sports,Winter,2014,2018,2,0,0,0,0,0,9,173,69,23.1,24,1,0,0
A000909,Mia Hansen,Female,23,Austria,AUT,Europe,Cross-Country Skiing,Skiing,Winter,1992,1996,1,0,0,2,2,0,159,161,62,23.9,15,1,0,0
A000910,Elena Ferreira,Female,29,Brazil,BRA,South America,Nordic Combined,Skiing,Winter,1996,1996,1,0,0,1,1,0,86,174,67,22.1,37,1,0,0
A000911,Adrian Shaikh,Male,22,Great Britain,GBR,Europe,Figure Skating,Skating,Winter,2000,2004,1,1,0,0,1,0,56,181,83,25.3,28,1,0,0
A000912,Jakub Patel,Male,29,North Korea,PRK,Asia,Judo,Combat,Summer,2012,2016,2,1,0,1,2,0,101,180,84,25.9,13,1,0,0
A000913,Adaeze Volkov,Female,26,Latvia,LAT,Europe,Taekwondo,Combat,Summer,2022,2026,1,0,0,0,0,0,25,162,74,28.2,20,1,0,0
A000914,Elias Björk,Male,31,Mongolia,MGL,Asia,Surfing,Other,Summer,2002,2010,2,0,0,2,2,0,146,175,81,26.4,24,1,0,0
A000915,Valentina Rossi,Female,32,Finland,FIN,Europe,Biathlon,Biathlon,Winter,1996,2000,1,1,1,0,2,0,179,165,76,27.9,11,1,0,0
A000916,Adaeze Patel,Female,31,Greece,GRE,Europe,Football/Soccer,Team Ball,Summer,2016,2026,3,0,1,0,1,0,58,169,68,23.8,35,0,0,1
A000917,Wei Patel,Female,25,Croatia,CRO,Europe,Hockey (Field),Team Ball,Summer,2004,2004,1,0,0,2,2,0,1,167,56,20.1,49,1,0,0
A000918,Mia Hernández,Female,32,Turkey,TUR,Europe/Asia,Handball,Team Ball,Summer,2020,2020,1,0,0,2,2,0,17,163,47,17.7,27,1,0,1
A000919,Elena Patel,Female,22,United States,USA,North America,Rugby Sevens,Team Ball,Summer,1992,1992,1,0,1,1,2,0,95,176,53,17.1,18,1,0,0
A000920,James Dubois,Male,20,Sweden,SWE,Europe,Skateboarding,Urban,Summer,2000,2012,4,0,1,0,1,0,16,164,64,23.8,21,1,0,0
A000921,Hassan Kim,Male,18,Argentina,ARG,South America,Triathlon,Multi,Summer,2002,2010,2,0,0,1,1,0,230,188,89,25.2,23,1,0,0
A000922,Hana Weber,Female,26,Lithuania,LTU,Europe,Water Polo,Aquatics,Summer,2016,2024,3,1,0,1,2,0,95,158,68,27.2,38,1,0,1
A000923,Priya García,Female,22,Dominican Republic,DOM,North America,Table Tennis,Racquet,Summer,1996,2000,2,0,0,1,1,0,275,161,64,24.7,37,1,0,0
A000924,Takumi Smith,Male,28,Dominican Republic,DOM,North America,Nordic Combined,Skiing,Winter,2008,2016,2,0,1,0,1,0,3,184,85,25.1,15,1,0,0
A000925,Liam Ngozi,Male,31,Brazil,BRA,South America,Table Tennis,Racquet,Summer,2010,2010,1,0,0,1,1,0,58,175,79,25.8,32,1,0,0
A000926,Nia Petrov,Female,25,Australia,AUS,Oceania,Golf,Other,Summer,2010,2018,2,1,1,0,2,0,90,166,70,25.4,35,1,1,0
A000927,Rafael Sørensen,Male,31,France,FRA,Europe,Boxing,Combat,Summer,2020,2024,2,0,0,2,2,0,363,176,75,24.2,19,1,0,1
A000928,Noah Ali,Male,25,Finland,FIN,Europe,Diving,Aquatics,Summer,2002,2014,3,2,0,1,3,0,127,180,89,27.5,32,1,0,0
A000929,Amina Tran,Female,20,Greece,GRE,Europe,Short Track,Skating,Winter,2014,2014,1,0,2,0,2,0,277,163,63,23.7,13,1,0,0
A000930,Valentina Yıldız,Female,21,Spain,ESP,Europe,Diving,Aquatics,Summer,1992,1996,2,0,2,1,3,0,34,169,73,25.6,39,1,0,0
A000931,Hassan Okonkwo,Male,27,Ethiopia,ETH,Africa,Speed Skating,Skating,Winter,2018,2018,1,0,1,0,1,0,453,172,76,25.7,38,1,0,0
A000932,Rafael Patel,Male,22,Indonesia,INA,Asia,Gymnastics,Gymnastics,Summer,2004,2004,1,0,1,0,1,0,183,164,70,26.0,34,0,0,0
A000933,Adrian Petrov,Male,39,Armenia,ARM,Europe/Asia,Equestrian,Other,Summer,2018,2022,1,0,0,0,0,0,143,177,76,24.3,36,1,0,0
A000934,Zara Kumar,Female,22,Finland,FIN,Europe,Short Track,Skating,Winter,2002,2002,1,1,0,1,2,0,430,160,53,20.7,23,1,0,0
A000935,Anita Martínez,Female,25,Australia,AUS,Oceania,Archery,Target,Summer,2010,2014,1,0,1,0,1,0,56,167,67,24.0,32,1,0,0
A000936,Elias Sørensen,Male,35,Turkey,TUR,Europe/Asia,Golf,Other,Summer,2012,2020,3,3,0,2,5,0,142,180,80,24.7,19,1,0,1
A000937,Erik Osei,Male,24,Ethiopia,ETH,Africa,Cross-Country Skiing,Skiing,Winter,2020,2024,1,1,0,0,1,0,180,171,73,25.0,20,0,0,1
A000938,Noah Ngozi,Male,27,Switzerland,SUI,Europe,Pentathlon,Multi,Summer,2010,2018,2,0,0,2,2,0,199,178,85,26.8,14,1,0,0
A000939,Zara García,Female,27,Switzerland,SUI,Europe,Alpine Skiing,Skiing,Winter,1994,2002,3,0,1,0,1,0,263,160,70,27.3,31,0,0,0
A000940,Olivia Kim,Female,25,Australia,AUS,Oceania,Skeleton,Sliding,Winter,1992,2004,3,1,0,1,2,0,331,165,73,26.8,15,1,0,0
A000941,Yuna García,Female,30,Germany,GER,Europe,Swimming,Aquatics,Summer,2018,2018,1,1,0,1,2,0,99,164,75,27.9,22,1,0,0
A000942,Liam García,Male,26,Austria,AUT,Europe,Diving,Aquatics,Summer,1992,1996,2,2,1,0,3,1,39,181,86,26.3,30,1,0,0
A000943,Erik Silva,Male,30,Kazakhstan,KAZ,Asia,Swimming,Aquatics,Summer,1996,2000,2,0,0,1,1,0,1,185,66,19.3,33,0,0,0
A000944,Sipho Nakamura,Male,26,Poland,POL,Europe,Skeleton,Sliding,Winter,2008,2016,2,0,1,0,1,0,249,185,63,18.4,30,0,0,0
A000945,Yuna Osei,Female,25,Greece,GRE,Europe,Rugby Sevens,Team Ball,Summer,2022,2026,1,0,0,0,0,0,166,165,69,25.3,31,1,0,0
A000946,Diego Lindqvist,Male,28,Japan,JPN,Asia,Speed Skating,Skating,Winter,1992,2000,2,1,2,0,3,1,142,169,83,29.1,27,1,0,0
A000947,Matteo Patel,Male,23,Indonesia,INA,Asia,Wrestling,Combat,Summer,1992,1992,1,0,0,0,0,0,86,175,69,22.5,24,1,0,0
A000948,Noah Ferreira,Male,18,Turkey,TUR,Europe/Asia,Snowboard,Snowboard,Winter,2004,2004,1,1,0,1,2,0,314,170,80,27.7,22,1,0,0
A000949,Priya Petrov,Female,26,Turkey,TUR,Europe/Asia,Basketball,Team Ball,Summer,2010,2010,1,0,0,2,2,0,123,195,75,19.7,23,1,0,0
A000950,Elias Osei,Male,31,Switzerland,SUI,Europe,Table Tennis,Racquet,Summer,2002,2010,2,0,0,1,1,0,68,187,74,21.2,13,1,0,0
A000951,Olivia Hernández,Female,31,Ethiopia,ETH,Africa,Ice Hockey,Ice Sports,Winter,2018,2026,3,1,1,2,4,1,197,164,66,24.5,16,1,0,1
A000952,Yuki Ali,Female,23,Kenya,KEN,Africa,Sport Climbing,Urban,Summer,1998,1998,1,1,1,0,2,0,2,174,55,18.2,36,1,0,0
A000953,Kwame Björk,Male,19,Slovenia,SLO,Europe,Figure Skating,Skating,Winter,2018,2022,2,0,0,1,1,0,47,170,67,23.2,27,0,0,1
A000954,Jade Kim,Female,27,Dominican Republic,DOM,North America,Alpine Skiing,Skiing,Winter,2002,2006,2,1,1,2,4,0,95,166,59,21.4,27,1,0,0
A000955,Adrian Yıldız,Male,30,Canada,CAN,North America,Pentathlon,Multi,Summer,1996,1996,1,0,0,0,0,0,4,181,82,25.0,32,0,0,0
A000956,Chloe Kumar,Female,21,China,CHN,Asia,Gymnastics,Gymnastics,Summer,1992,1992,1,0,0,1,1,0,307,161,61,23.5,24,1,0,0
A000957,Amara Kim,Male,21,Romania,ROU,Europe,Pentathlon,Multi,Summer,2000,2004,2,1,1,1,3,0,324,181,76,23.2,19,1,0,0
A000958,Valentina Petrov,Female,36,Uzbekistan,UZB,Asia,Equestrian,Other,Summer,2014,2014,1,0,1,0,1,0,10,159,65,25.7,19,1,0,0
A000959,Fernanda Dubois,Female,31,Czech Republic,CZE,Europe,Water Polo,Aquatics,Summer,2020,2020,1,1,0,0,1,0,22,168,59,20.9,18,1,0,1
A000960,Valentina Hansen,Female,31,Australia,AUS,Oceania,Curling,Ice Sports,Winter,2006,2018,4,1,2,0,3,0,25,162,71,27.1,35,1,0,0
A000961,Hugo Kumar,Male,21,Latvia,LAT,Europe,Figure Skating,Skating,Winter,2004,2004,1,1,0,0,1,0,199,166,74,26.9,24,1,0,0
A000962,Yuki Ngozi,Male,26,South Africa,RSA,Africa,Weightlifting,Strength,Summer,2006,2014,2,2,0,1,3,0,124,170,103,35.6,38,1,0,0
A000963,Yuki Kim,Female,29,Finland,FIN,Europe,Table Tennis,Racquet,Summer,2020,2020,1,0,0,0,0,0,122,159,73,28.9,41,1,0,0
A000964,James Martínez,Male,29,Greece,GRE,Europe,Nordic Combined,Skiing,Winter,2006,2010,2,1,1,1,3,0,22,177,67,21.4,30,1,0,0
A000965,Carlos Ali,Male,29,Morocco,MAR,Africa,Judo,Combat,Summer,2020,2026,2,1,2,2,5,0,1,175,77,25.1,35,1,0,1
A000966,Naomi Tran,Female,22,Hungary,HUN,Europe,Figure Skating,Skating,Winter,2018,2026,3,2,1,2,5,0,41,165,64,23.5,14,1,0,1
A000967,Lukas Osei,Male,15,Switzerland,SUI,Europe,Judo,Combat,Summer,2006,2014,2,0,0,0,0,0,266,167,88,31.6,24,1,0,0
A000968,Emma Sørensen,Female,26,Belarus,BLR,Europe,Weightlifting,Strength,Summer,2006,2006,1,0,0,0,0,0,124,171,60,20.5,19,0,0,0
A000969,Arjun Sørensen,Male,24,Belarus,BLR,Europe,Equestrian,Other,Summer,2014,2018,1,0,0,0,0,0,1,178,84,26.5,36,0,0,0
A000970,Sipho Osei,Male,23,Kazakhstan,KAZ,Asia,Rugby Sevens,Team Ball,Summer,2010,2014,1,0,0,0,0,0,12,188,94,26.6,35,0,0,0
A000971,Lukas Kim,Male,24,North Korea,PRK,Asia,Badminton,Racquet,Summer,2008,2020,4,1,0,1,2,0,128,172,85,28.7,35,1,0,1
A000972,Adaeze Petrov,Female,33,Jamaica,JAM,North America,Diving,Aquatics,Summer,2014,2018,1,1,0,1,2,0,3,169,74,25.9,21,1,0,0
A000973,Takumi Ferreira,Male,23,Netherlands,NED,Europe,Biathlon,Biathlon,Winter,1996,2000,1,3,0,0,3,0,215,185,71,20.7,32,1,0,0
A000974,Hugo Björk,Male,18,New Zealand,NZL,Oceania,Volleyball,Team Ball,Summer,2018,2018,1,1,2,0,3,0,74,180,72,22.2,35,1,0,0
A000975,Kwame Zhang,Male,29,Romania,ROU,Europe,Wrestling,Combat,Summer,2020,2026,2,1,2,0,3,0,98,188,78,22.1,34,1,0,1
A000976,Anita Lindqvist,Female,29,Ukraine,UKR,Europe,Snowboard,Snowboard,Winter,2002,2006,2,0,1,0,1,0,146,169,71,24.9,35,1,0,0
A000977,Anita Kumar,Female,32,Russia,RUS,Europe,Basketball,Team Ball,Summer,1994,1998,1,0,1,0,1,0,78,202,74,18.1,41,1,0,0
A000978,Marco Zhang,Male,32,Belgium,BEL,Europe,Taekwondo,Combat,Summer,2020,2024,2,0,0,0,0,0,337,179,80,25.0,27,1,0,0
A000979,Fernanda Ferreira,Female,28,Mongolia,MGL,Asia,Nordic Combined,Skiing,Winter,2008,2008,1,0,1,0,1,0,185,160,57,22.3,20,1,0,0
A000980,Matteo Martínez,Male,28,Netherlands,NED,Europe,Handball,Team Ball,Summer,2022,2022,1,1,0,0,1,0,19,172,79,26.7,16,1,0,1
A000981,Omar Kumar,Male,28,Czech Republic,CZE,Europe,Archery,Target,Summer,1998,2010,3,0,0,3,3,0,7,180,45,13.9,25,1,0,0
A000982,Marco Martínez,Male,22,Greece,GRE,Europe,Sport Climbing,Urban,Summer,2008,2016,3,1,0,3,4,0,52,191,85,23.3,28,1,0,0
A000983,Hana Ngozi,Female,26,Bahrain,BRN,Asia,Hockey (Field),Team Ball,Summer,1992,2000,3,0,2,0,2,0,16,168,75,26.6,33,1,0,0
A000984,Hugo Smith,Male,24,Jamaica,JAM,North America,Skeleton,Sliding,Winter,2016,2020,1,0,0,0,0,0,365,170,61,21.1,19,1,0,0
A000985,Fernanda Lindqvist,Female,28,Lithuania,LTU,Europe,Ski Jumping,Skiing,Winter,2020,2026,2,1,0,0,1,0,157,174,74,24.4,19,1,0,1
A000986,Matteo Kim,Male,25,Mongolia,MGL,Asia,Boxing,Combat,Summer,1992,1996,2,0,1,1,2,0,53,173,77,25.7,22,1,0,0
A000987,Nia Shaikh,Female,26,Kenya,KEN,Africa,Football/Soccer,Team Ball,Summer,2012,2020,3,0,2,2,4,0,165,164,63,23.4,20,1,0,1
A000988,James Johnson,Male,25,South Korea,KOR,Asia,Biathlon Mixed Relay,Biathlon,Winter,2006,2018,4,2,2,1,5,0,339,191,70,19.2,11,1,0,0
A000989,Fernanda Osei,Female,24,Belarus,BLR,Europe,Archery,Target,Summer,2016,2020,2,0,1,0,1,0,172,155,56,23.3,47,0,0,1
A000990,Hana Weber,Female,31,South Africa,RSA,Africa,Swimming,Aquatics,Summer,2000,2008,3,3,3,2,8,0,62,176,53,17.1,45,1,0,0
A000991,Naomi Johnson,Female,31,Finland,FIN,Europe,Taekwondo,Combat,Summer,2018,2026,2,0,0,2,2,0,311,173,63,21.0,43,1,0,1
A000992,Mia Sørensen,Female,24,Finland,FIN,Europe,Surfing,Other,Summer,2008,2008,1,0,2,1,3,0,278,173,55,18.4,29,1,0,0
A000993,Valentina Lindqvist,Female,18,Dominican Republic,DOM,North America,Gymnastics,Gymnastics,Summer,2012,2016,2,0,0,0,0,0,28,157,48,19.5,26,0,0,0
A000994,Megan Müller,Female,25,Netherlands,NED,Europe,Sailing,Water,Summer,2000,2004,2,0,1,1,2,0,167,158,62,24.8,29,1,0,0
A000995,Sydney Johnson,Female,28,Russia,RUS,Europe,Table Tennis,Racquet,Summer,2010,2014,1,0,0,1,1,0,29,165,72,26.4,20,1,0,0
A000996,Carlos Ali,Male,30,Slovakia,SVK,Europe,Skeleton,Sliding,Winter,2016,2026,3,1,0,0,1,0,99,175,80,26.1,10,1,0,1
A000997,Amara Rossi,Male,19,Azerbaijan,AZE,Europe/Asia,Football/Soccer,Team Ball,Summer,1994,1994,1,0,1,0,1,0,10,173,82,27.4,31,0,0,0
A000998,Hana Weber,Female,30,South Africa,RSA,Africa,Hockey (Field),Team Ball,Summer,2002,2002,1,0,0,1,1,0,98,171,75,25.6,27,1,0,0
A000999,Yuki Okonkwo,Female,27,Uganda,UGA,Africa,Surfing,Other,Summer,2002,2002,1,0,0,0,0,0,176,183,66,19.7,26,1,0,0
A001000,Carlos Müller,Male,33,India,IND,Asia,Table Tennis,Racquet,Summer,2008,2016,3,0,0,1,1,0,136,170,93,32.2,23,0,0,0
A001001,Diego Volkov,Male,23,Iran,IRI,Asia,Golf,Other,Summer,2014,2022,2,0,0,1,1,0,19,176,93,30.0,40,1,0,1
A001002,Lukas García,Male,25,Iran,IRI,Asia,Table Tennis,Racquet,Summer,2016,2026,3,0,0,2,2,0,23,185,87,25.4,35,1,0,1
A001003,Amara Lindqvist,Male,24,Belarus,BLR,Europe,Athletics,Track & Field,Summer,1998,2002,1,0,0,0,0,0,179,166,79,28.7,30,1,0,0
A001004,Olivia Adenike,Female,22,Azerbaijan,AZE,Europe/Asia,Breakdancing,Urban,Summer,2014,2014,1,0,0,0,0,0,16,168,64,22.7,21,0,0,0
A001005,Nia Petrov,Female,30,Jamaica,JAM,North America,Tennis,Racquet,Summer,2016,2020,2,0,0,0,0,0,284,164,68,25.3,31,1,0,0
A001006,Rafael Ngozi,Male,23,Jamaica,JAM,North America,Basketball,Team Ball,Summer,2004,2004,1,0,0,0,0,0,194,186,94,27.2,25,0,1,0
A001007,Noah Tran,Male,24,Iran,IRI,Asia,Weightlifting,Strength,Summer,1992,1992,1,0,0,0,0,0,6,168,113,40.0,25,0,0,0
A001008,Sophia Sørensen,Female,23,Sweden,SWE,Europe,Cycling,Cycling,Summer,2006,2014,2,1,0,0,1,0,26,173,69,23.1,27,1,0,0
A001009,Sophia Martínez,Female,27,Estonia,EST,Europe,Tennis,Racquet,Summer,2022,2022,1,1,0,0,1,0,55,157,58,23.5,19,0,0,1
A001010,Omar Adenike,Male,32,India,IND,Asia,Boxing,Combat,Summer,2008,2008,1,1,0,0,1,0,162,184,89,26.3,27,1,0,0
A001011,Wei Müller,Female,27,Iran,IRI,Asia,Cross-Country Skiing,Skiing,Winter,2022,2026,2,0,0,0,0,0,188,160,51,19.9,34,1,0,0
A001012,Wei Kumar,Male,30,Norway,NOR,Europe,Football/Soccer,Team Ball,Summer,1994,1994,1,1,0,0,1,0,50,179,77,24.0,29,1,0,0
A001013,Lukas Tran,Male,28,Japan,JPN,Asia,Luge,Sliding,Winter,2010,2014,2,2,0,1,3,0,128,170,78,27.0,42,1,0,0
A001014,Hana García,Female,31,Azerbaijan,AZE,Europe/Asia,Canoe/Kayak,Water,Summer,1998,2006,2,0,0,0,0,0,50,167,63,22.6,26,1,0,0
A001015,Olivia Osei,Female,28,Romania,ROU,Europe,Handball,Team Ball,Summer,2012,2016,2,0,0,2,2,0,18,167,67,24.0,37,1,0,0
A001016,Carlos Ngozi,Male,27,Indonesia,INA,Asia,Handball,Team Ball,Summer,1996,2000,2,1,0,1,2,0,28,175,87,28.4,11,1,0,0
A001017,Pietro Petrov,Male,27,Spain,ESP,Europe,Snowboard,Snowboard,Winter,2004,2012,2,0,0,1,1,0,341,165,82,30.1,25,1,0,0
A001018,Jana Yıldız,Female,32,Sweden,SWE,Europe,Sailing,Water,Summer,2016,2020,2,3,0,0,3,1,349,164,61,22.7,41,1,0,1
A001019,Omar Petrov,Male,27,Poland,POL,Europe,Swimming,Aquatics,Summer,2022,2026,1,1,0,1,2,0,210,192,87,23.6,29,1,0,1
A001020,Erik Lindqvist,Male,28,Jamaica,JAM,North America,Athletics,Track & Field,Summer,1992,1996,2,1,0,1,2,0,138,185,65,19.0,28,1,0,0
A001021,Nia Müller,Female,31,Slovakia,SVK,Europe,Pentathlon,Multi,Summer,2002,2002,1,0,3,1,4,0,55,163,71,26.7,18,1,0,0
A001022,Sophia Petrov,Female,30,United States,USA,North America,Sailing,Water,Summer,2016,2020,2,0,2,0,2,0,330,164,57,21.2,45,1,0,1
A001023,James Sørensen,Male,28,Cuba,CUB,North America,Pentathlon,Multi,Summer,2006,2010,1,0,1,1,2,0,19,171,72,24.6,26,1,0,0
A001024,Kwame Ngozi,Male,24,Colombia,COL,South America,Judo,Combat,Summer,2002,2006,1,1,0,0,1,0,396,177,75,23.9,10,0,0,0
A001025,Hassan Silva,Male,20,Dominican Republic,DOM,North America,Figure Skating,Skating,Winter,2016,2016,1,0,0,0,0,0,5,153,75,32.0,27,1,0,0
