race_id,season,circuit_id,lap_number,driver,lap_time_s,sector1_s,sector2_s,sector3_s,tyre_compound,tyre_age_laps,drs_active,speed_trap_kmh,is_pit_lap
R00073,2014,bahrain,36,Lewis Hamilton,81.999,23.0,31.144,27.855,Hard,11,1,329.5,0
R00073,2014,bahrain,41,Lewis Hamilton,82.491,23.185,31.305,28.001,Hard,16,1,318.6,0
R00073,2014,bahrain,46,Lewis Hamilton,83.371,23.348,31.668,28.355,Hard,21,1,325.6,0
R00073,2014,bahrain,51,Lewis Hamilton,80.921,22.667,30.631,27.623,Hard,1,1,350.0,0
R00073,2014,bahrain,56,Lewis Hamilton,81.202,22.707,30.857,27.638,Hard,6,1,333.4,0
R00151,2018,canada,1,Lewis Hamilton,78.826,22.089,30.065,26.672,Medium,1,0,353.8,0
R00151,2018,canada,6,Lewis Hamilton,79.362,22.2,30.171,26.991,Medium,6,1,326.8,0
R00151,2018,canada,11,Lewis Hamilton,79.914,22.395,30.31,27.209,Medium,11,1,322.1,0
R00151,2018,canada,16,Lewis Hamilton,80.521,22.611,30.639,27.271,Medium,16,1,327.0,0
R00151,2018,canada,21,Lewis Hamilton,81.032,22.717,30.807,27.508,Medium,21,1,313.0,0
R00151,2018,canada,26,Lewis Hamilton,78.904,22.171,29.972,26.761,Medium,1,1,307.8,0
R00151,2018,canada,31,Lewis Hamilton,79.239,22.205,30.144,26.89,Soft,6,1,338.5,0
R00151,2018,canada,36,Lewis Hamilton,80.028,22.37,30.451,27.207,Soft,11,1,315.4,0
R00151,2018,canada,41,Lewis Hamilton,80.727,22.555,30.692,27.48,Soft,16,1,333.7,0
R00151,2018,canada,46,Lewis Hamilton,81.287,22.794,30.913,27.58,Soft,21,1,321.7,0
R00151,2018,canada,51,Lewis Hamilton,78.508,22.005,29.815,26.688,Soft,1,1,343.6,0
R00151,2018,canada,56,Lewis Hamilton,79.537,22.232,30.148,27.157,Soft,6,1,345.4,0
R00151,2018,canada,61,Lewis Hamilton,80.108,22.455,30.43,27.223,Soft,11,1,329.3,0
R00151,2018,canada,66,Lewis Hamilton,80.682,22.593,30.744,27.345,Soft,16,1,318.1,0
R00066,2013,bahrain,1,Max Verstappen,75.875,21.279,28.855,25.741,Hard,1,0,319.4,0
R00066,2013,bahrain,6,Max Verstappen,76.167,21.264,28.898,26.005,Hard,6,1,326.5,0
R00066,2013,bahrain,11,Max Verstappen,76.657,21.497,29.057,26.103,Hard,11,1,331.9,0
R00066,2013,bahrain,16,Max Verstappen,77.194,21.67,29.404,26.12,Hard,16,1,350.0,0
R00066,2013,bahrain,21,Max Verstappen,77.671,21.793,29.507,26.371,Hard,21,1,320.7,0
R00066,2013,bahrain,26,Max Verstappen,75.642,21.17,28.833,25.639,Medium,1,1,335.9,0
R00066,2013,bahrain,31,Max Verstappen,76.331,21.391,29.015,25.925,Medium,6,1,342.7,0
R00066,2013,bahrain,36,Max Verstappen,76.716,21.558,29.047,26.111,Medium,11,1,324.9,0
R00066,2013,bahrain,41,Max Verstappen,77.448,21.674,29.457,26.317,Medium,16,1,343.2,0
R00066,2013,bahrain,46,Max Verstappen,78.189,21.928,29.731,26.53,Medium,21,1,338.4,0
R00066,2013,bahrain,51,Max Verstappen,75.58,21.211,28.61,25.759,Medium,1,1,330.9,0
R00066,2013,bahrain,56,Max Verstappen,75.951,21.199,28.918,25.834,Medium,6,1,354.9,0
R00099,2015,bahrain,1,Lewis Hamilton,85.802,24.105,32.6,29.097,Soft,1,0,337.6,0
R00099,2015,bahrain,6,Lewis Hamilton,86.413,24.19,32.817,29.406,Soft,6,1,307.3,0
R00099,2015,bahrain,11,Lewis Hamilton,86.877,24.357,33.027,29.493,Soft,11,1,350.8,0
R00099,2015,bahrain,16,Lewis Hamilton,87.703,24.622,33.376,29.705,Soft,16,1,335.6,0
R00099,2015,bahrain,21,Lewis Hamilton,88.461,24.747,33.694,30.02,Soft,21,1,359.7,0
R00099,2015,bahrain,26,Lewis Hamilton,85.611,23.963,32.549,29.099,Hard,1,1,321.0,0
R00099,2015,bahrain,31,Lewis Hamilton,86.229,24.082,32.826,29.321,Hard,6,1,334.0,0
R00099,2015,bahrain,36,Lewis Hamilton,87.076,24.359,33.12,29.597,Hard,11,1,344.5,0
R00099,2015,bahrain,41,Lewis Hamilton,88.073,24.676,33.53,29.867,Hard,16,1,332.9,0
R00099,2015,bahrain,46,Lewis Hamilton,88.687,24.79,33.609,30.288,Hard,21,1,350.5,0
R00099,2015,bahrain,51,Lewis Hamilton,86.018,23.999,32.593,29.426,Hard,1,1,330.5,0
R00099,2015,bahrain,56,Lewis Hamilton,86.49,24.236,32.804,29.45,Hard,6,1,327.4,0
R00185,2019,brazil,1,Lewis Hamilton,74.797,20.984,28.419,25.394,Hard,1,0,338.9,0
R00185,2019,brazil,6,Lewis Hamilton,75.021,21.022,28.514,25.485,Hard,6,1,329.0,0
R00185,2019,brazil,11,Lewis Hamilton,75.807,21.182,28.841,25.784,Hard,11,1,348.5,0
R00185,2019,brazil,16,Lewis Hamilton,76.321,21.398,29.037,25.886,Hard,16,1,333.6,0
R00185,2019,brazil,21,Lewis Hamilton,76.841,21.422,29.302,26.117,Hard,21,1,330.8,0
R00185,2019,brazil,26,Lewis Hamilton,74.475,20.926,28.276,25.273,Hard,1,1,346.2,0
R00185,2019,brazil,31,Lewis Hamilton,75.072,21.078,28.479,25.515,Medium,6,1,325.3,0
R00185,2019,brazil,36,Lewis Hamilton,75.567,21.097,28.712,25.758,Medium,11,1,332.7,0
R00185,2019,brazil,41,Lewis Hamilton,76.159,21.297,28.941,25.921,Medium,16,1,319.6,0
R00185,2019,brazil,46,Lewis Hamilton,76.791,21.544,29.243,26.004,Medium,21,1,336.1,1
R00185,2019,brazil,51,Lewis Hamilton,74.423,20.857,28.33,25.236,Medium,1,1,334.6,0
R00185,2019,brazil,56,Lewis Hamilton,75.09,21.021,28.515,25.554,Medium,6,1,353.3,0
R00185,2019,brazil,61,Lewis Hamilton,75.414,21.095,28.67,25.649,Medium,11,1,348.9,0
R00185,2019,brazil,66,Lewis Hamilton,76.335,21.283,28.981,26.071,Medium,16,1,332.3,0
R00185,2019,brazil,71,Lewis Hamilton,76.735,21.518,29.252,25.965,Medium,21,1,342.3,0
R00112,2016,bahrain,1,Lewis Hamilton,76.824,21.557,29.233,26.034,Soft,1,0,337.2,0
R00112,2016,bahrain,6,Lewis Hamilton,77.501,21.67,29.56,26.271,Soft,6,1,329.7,0
R00112,2016,bahrain,11,Lewis Hamilton,78.023,21.883,29.598,26.542,Soft,11,1,318.6,0
R00112,2016,bahrain,16,Lewis Hamilton,78.257,22.001,29.764,26.492,Soft,16,1,328.0,0
R00112,2016,bahrain,21,Lewis Hamilton,79.322,22.322,30.161,26.839,Soft,21,1,329.2,0
R00112,2016,bahrain,26,Lewis Hamilton,76.864,21.523,29.218,26.123,Medium,1,1,322.8,0
R00112,2016,bahrain,31,Lewis Hamilton,77.29,21.693,29.409,26.188,Medium,6,1,318.5,0
R00112,2016,bahrain,36,Lewis Hamilton,78.009,21.885,29.67,26.454,Medium,11,1,314.0,0
R00112,2016,bahrain,41,Lewis Hamilton,78.623,22.044,29.846,26.733,Medium,16,1,316.4,0
R00112,2016,bahrain,46,Lewis Hamilton,79.139,22.115,30.068,26.956,Medium,21,1,330.5,0
R00112,2016,bahrain,51,Lewis Hamilton,76.809,21.542,29.223,26.044,Medium,1,1,308.3,0
R00112,2016,bahrain,56,Lewis Hamilton,77.621,21.782,29.458,26.381,Medium,6,1,332.2,0
R00204,2020,qatar,1,Max Verstappen,84.298,23.672,32.058,28.568,Soft,1,0,312.7,0
R00204,2020,qatar,6,Max Verstappen,84.498,23.709,32.117,28.672,Soft,6,1,323.2,0
R00204,2020,qatar,11,Max Verstappen,85.325,23.807,32.368,29.15,Soft,11,1,335.5,0
R00204,2020,qatar,16,Max Verstappen,86.153,24.084,32.658,29.411,Soft,16,1,335.7,0
R00204,2020,qatar,21,Max Verstappen,86.81,24.41,33.061,29.339,Soft,21,1,330.4,0
R00204,2020,qatar,26,Max Verstappen,84.097,23.612,31.965,28.52,Soft,1,1,332.2,0
R00204,2020,qatar,31,Max Verstappen,84.68,23.808,32.214,28.658,Soft,6,1,332.2,0
R00204,2020,qatar,36,Max Verstappen,85.157,23.808,32.334,29.015,Soft,11,1,340.9,0
R00204,2020,qatar,41,Max Verstappen,85.767,23.979,32.497,29.291,Soft,16,1,360.7,0
R00204,2020,qatar,46,Max Verstappen,86.824,24.213,32.961,29.65,Soft,21,1,324.7,0
R00204,2020,qatar,51,Max Verstappen,84.043,23.579,31.885,28.579,Soft,1,1,346.2,0
R00204,2020,qatar,56,Max Verstappen,84.697,23.8,32.247,28.65,Soft,6,1,297.1,0
R00234,2022,baku,1,Charles Leclerc,87.709,24.53,33.283,29.896,Intermediate,1,0,312.1,0
R00234,2022,baku,6,Charles Leclerc,88.162,24.72,33.498,29.944,Intermediate,6,0,334.7,0
R00234,2022,baku,11,Charles Leclerc,88.707,24.733,33.628,30.346,Intermediate,11,0,329.2,0
R00234,2022,baku,16,Charles Leclerc,89.289,24.961,33.982,30.346,Intermediate,16,0,342.5,0
R00234,2022,baku,21,Charles Leclerc,90.204,25.249,34.243,30.712,Soft,21,0,329.6,0
R00234,2022,baku,26,Charles Leclerc,87.543,24.567,33.349,29.627,Soft,1,0,348.6,0
R00234,2022,baku,31,Charles Leclerc,88.126,24.65,33.494,29.982,Soft,6,0,340.0,0
R00234,2022,baku,36,Charles Leclerc,88.844,24.847,33.703,30.294,Soft,11,0,339.0,0
R00234,2022,baku,41,Charles Leclerc,89.455,25.074,33.976,30.405,Soft,16,0,323.1,0
R00234,2022,baku,46,Charles Leclerc,90.104,25.274,34.208,30.622,Soft,21,0,332.5,0
R00234,2022,baku,51,Charles Leclerc,87.716,24.547,33.309,29.86,Soft,1,0,327.0,0
R00287,2024,hungary,1,Lando Norris,82.961,23.206,31.525,28.23,Soft,1,0,347.5,0
R00287,2024,hungary,6,Lando Norris,83.967,23.489,31.916,28.562,Soft,6,1,325.1,0
R00287,2024,hungary,11,Lando Norris,84.359,23.583,32.034,28.742,Soft,11,1,335.9,0
R00287,2024,hungary,16,Lando Norris,84.995,23.859,32.333,28.803,Soft,16,1,353.4,0
R00287,2024,hungary,21,Lando Norris,86.153,24.119,32.691,29.343,Soft,21,1,329.2,0
R00287,2024,hungary,26,Lando Norris,83.174,23.262,31.636,28.276,Soft,1,1,337.2,0
R00287,2024,hungary,31,Lando Norris,83.989,23.5,31.877,28.612,Soft,6,1,342.1,0
R00287,2024,hungary,36,Lando Norris,84.641,23.662,32.204,28.775,Soft,11,1,323.2,0
R00287,2024,hungary,41,Lando Norris,84.774,23.757,32.215,28.802,Soft,16,1,346.9,0
R00287,2024,hungary,46,Lando Norris,85.612,23.913,32.521,29.178,Soft,21,1,323.1,0
R00287,2024,hungary,51,Lando Norris,82.976,23.36,31.548,28.068,Soft,1,1,328.0,0
R00287,2024,hungary,56,Lando Norris,83.719,23.398,31.834,28.487,Soft,6,1,301.3,0
R00287,2024,hungary,61,Lando Norris,84.286,23.622,32.108,28.556,Soft,11,1,340.6,0
R00287,2024,hungary,66,Lando Norris,84.996,23.798,32.34,28.858,Soft,16,1,304.3,0
R00078,2014,monaco,1,Lewis Hamilton,89.503,25.092,33.981,30.43,Intermediate,1,0,317.0,0
R00078,2014,monaco,6,Lewis Hamilton,90.076,25.166,34.248,30.662,Intermediate,6,0,322.8,0
R00078,2014,monaco,11,Lewis Hamilton,91.067,25.439,34.678,30.95,Intermediate,11,0,338.5,0
R00078,2014,monaco,16,Lewis Hamilton,91.506,25.524,34.819,31.163,Intermediate,16,0,323.4,0
R00078,2014,monaco,21,Lewis Hamilton,92.228,25.913,35.046,31.269,Intermediate,21,0,318.3,0
R00078,2014,monaco,26,Lewis Hamilton,89.48,24.997,34.027,30.456,Intermediate,1,0,324.8,0
R00078,2014,monaco,31,Lewis Hamilton,90.019,25.179,34.216,30.624,Intermediate,6,0,308.6,0
R00078,2014,monaco,36,Lewis Hamilton,90.693,25.385,34.433,30.875,Intermediate,11,0,335.8,0
R00078,2014,monaco,41,Lewis Hamilton,91.373,25.539,34.822,31.012,Intermediate,16,0,323.8,0
R00078,2014,monaco,46,Lewis Hamilton,92.104,25.825,35.007,31.272,Intermediate,21,0,325.5,0
R00078,2014,monaco,51,Lewis Hamilton,89.317,24.912,33.973,30.432,Intermediate,1,0,329.5,0
R00078,2014,monaco,56,Lewis Hamilton,90.112,25.169,34.295,30.648,Intermediate,6,0,341.6,0
R00078,2014,monaco,61,Lewis Hamilton,90.747,25.524,34.463,30.76,Intermediate,11,0,330.4,0
R00078,2014,monaco,66,Lewis Hamilton,91.313,25.634,34.703,30.976,Intermediate,16,0,315.1,0
R00078,2014,monaco,71,Lewis Hamilton,92.162,25.778,35.004,31.38,Intermediate,21,0,318.8,0
R00078,2014,monaco,76,Lewis Hamilton,89.464,25.064,33.929,30.471,Intermediate,1,0,330.7,0
R00247,2022,qatar,1,Fernando Alonso,75.254,21.035,28.58,25.639,Soft,1,0,324.2,0
R00247,2022,qatar,6,Fernando Alonso,75.537,21.082,28.689,25.766,Soft,6,1,332.7,0
R00247,2022,qatar,11,Fernando Alonso,76.324,21.353,29.038,25.933,Soft,11,1,325.4,0
R00247,2022,qatar,16,Fernando Alonso,76.799,21.477,29.17,26.152,Soft,16,1,330.9,0
R00247,2022,qatar,21,Fernando Alonso,77.187,21.55,29.44,26.197,Soft,21,1,343.8,0
R00247,2022,qatar,26,Fernando Alonso,75.048,21.004,28.468,25.576,Soft,1,1,334.2,0
R00247,2022,qatar,31,Fernando Alonso,75.711,21.171,28.842,25.698,Soft,6,1,359.4,0
R00247,2022,qatar,36,Fernando Alonso,76.204,21.283,28.956,25.965,Soft,11,1,326.6,0
R00247,2022,qatar,41,Fernando Alonso,76.532,21.368,29.092,26.072,Soft,16,1,351.3,0
R00247,2022,qatar,46,Fernando Alonso,77.171,21.559,29.356,26.256,Soft,21,1,323.8,0
R00247,2022,qatar,51,Fernando Alonso,75.335,21.026,28.572,25.737,Soft,1,1,332.7,0
R00247,2022,qatar,56,Fernando Alonso,75.522,21.094,28.708,25.72,Soft,6,1,324.8,0
R00018,2010,abu_dhabi,1,Lando Norris,71.23,19.943,27.126,24.161,Soft,1,0,327.8,0
R00018,2010,abu_dhabi,6,Lando Norris,71.809,19.998,27.328,24.483,Soft,6,1,320.4,0
R00018,2010,abu_dhabi,11,Lando Norris,72.42,20.225,27.595,24.6,Soft,11,1,314.6,0
R00018,2010,abu_dhabi,16,Lando Norris,72.921,20.419,27.617,24.885,Soft,16,1,332.5,0
R00018,2010,abu_dhabi,21,Lando Norris,73.261,20.67,27.847,24.744,Soft,21,1,311.4,0
R00018,2010,abu_dhabi,26,Lando Norris,71.39,20.032,27.133,24.225,Medium,1,1,324.1,0
R00018,2010,abu_dhabi,31,Lando Norris,71.657,20.083,27.272,24.302,Medium,6,1,318.4,0
R00018,2010,abu_dhabi,36,Lando Norris,72.341,20.236,27.614,24.491,Medium,11,1,293.7,0
R00018,2010,abu_dhabi,41,Lando Norris,73.07,20.472,27.757,24.841,Medium,16,1,324.7,0
R00018,2010,abu_dhabi,46,Lando Norris,73.418,20.55,27.893,24.975,Medium,21,1,340.3,0
R00018,2010,abu_dhabi,51,Lando Norris,71.114,19.876,26.997,24.241,Medium,1,1,326.6,0
R00018,2010,abu_dhabi,56,Lando Norris,71.784,20.082,27.294,24.408,Medium,6,1,309.4,0
R00284,2024,spain,1,Max Verstappen,69.731,19.484,26.579,23.668,Soft,1,0,315.4,0
R00284,2024,spain,6,Max Verstappen,70.485,19.633,26.742,24.11,Soft,6,1,341.1,0
R00284,2024,spain,11,Max Verstappen,70.621,19.718,26.863,24.04,Soft,11,1,314.9,0
R00284,2024,spain,16,Max Verstappen,71.489,20.034,27.204,24.251,Soft,16,1,335.4,0
R00284,2024,spain,21,Max Verstappen,71.901,20.158,27.319,24.424,Soft,21,1,319.0,0
R00284,2024,spain,26,Max Verstappen,69.985,19.579,26.667,23.739,Soft,1,1,326.1,0
R00284,2024,spain,31,Max Verstappen,70.309,19.721,26.813,23.775,Medium,6,1,320.1,0
R00284,2024,spain,36,Max Verstappen,70.727,19.843,26.933,23.951,Medium,11,1,317.2,0
R00284,2024,spain,41,Max Verstappen,71.429,19.948,27.069,24.412,Medium,16,1,333.4,0
R00284,2024,spain,46,Max Verstappen,72.061,20.166,27.358,24.537,Medium,21,1,333.4,0
R00284,2024,spain,51,Max Verstappen,69.798,19.523,26.56,23.715,Medium,1,1,336.1,0
R00284,2024,spain,56,Max Verstappen,70.267,19.719,26.661,23.887,Medium,6,1,320.2,0
R00284,2024,spain,61,Max Verstappen,70.804,19.903,26.904,23.997,Medium,11,1,327.0,0
R00284,2024,spain,66,Max Verstappen,71.355,19.996,27.104,24.255,Medium,16,1,325.9,0
R00091,2015,bahrain,1,Lewis Hamilton,80.072,22.399,30.467,27.206,Medium,1,0,327.5,0
R00091,2015,bahrain,6,Lewis Hamilton,80.984,22.512,30.816,27.656,Medium,6,1,328.3,0
R00091,2015,bahrain,11,Lewis Hamilton,81.648,22.803,31.098,27.747,Medium,11,1,324.0,0
R00091,2015,bahrain,16,Lewis Hamilton,82.374,23.112,31.421,27.841,Medium,16,1,304.7,0
R00091,2015,bahrain,21,Lewis Hamilton,82.93,23.154,31.633,28.143,Medium,21,1,331.6,0
R00091,2015,bahrain,26,Lewis Hamilton,80.217,22.411,30.518,27.288,Medium,1,1,318.2,0
R00091,2015,bahrain,31,Lewis Hamilton,81.092,22.645,30.829,27.618,Medium,6,1,314.3,0
R00091,2015,bahrain,36,Lewis Hamilton,81.407,22.822,30.919,27.666,Medium,11,1,330.4,0
R00091,2015,bahrain,41,Lewis Hamilton,82.13,23.005,31.174,27.951,Medium,16,1,334.1,0
R00091,2015,bahrain,46,Lewis Hamilton,82.714,23.166,31.437,28.111,Medium,21,1,347.9,0
R00091,2015,bahrain,51,Lewis Hamilton,80.663,22.58,30.698,27.385,Medium,1,1,310.7,0
R00091,2015,bahrain,56,Lewis Hamilton,80.85,22.652,30.725,27.473,Medium,6,1,343.4,0
R00008,2010,bahrain,1,Max Verstappen,75.659,21.327,28.852,25.48,Hard,1,0,340.9,0
R00008,2010,bahrain,6,Max Verstappen,75.757,21.181,28.803,25.773,Hard,6,1,319.1,0
R00008,2010,bahrain,11,Max Verstappen,76.37,21.402,28.999,25.969,Hard,11,1,332.3,0
R00008,2010,bahrain,16,Max Verstappen,77.278,21.555,29.494,26.229,Hard,16,1,318.7,0
R00008,2010,bahrain,21,Max Verstappen,77.864,21.778,29.695,26.391,Hard,21,1,324.1,0
R00008,2010,bahrain,26,Max Verstappen,75.665,21.128,28.745,25.792,Medium,1,1,320.4,0
R00008,2010,bahrain,31,Max Verstappen,75.854,21.309,28.836,25.709,Medium,6,1,350.3,0
R00008,2010,bahrain,36,Max Verstappen,76.349,21.331,29.054,25.964,Medium,11,1,324.6,0
R00008,2010,bahrain,41,Max Verstappen,77.284,21.669,29.392,26.223,Medium,16,1,335.7,0
R00008,2010,bahrain,46,Max Verstappen,77.566,21.66,29.511,26.395,Medium,21,1,336.0,0
R00008,2010,bahrain,51,Max Verstappen,75.262,21.15,28.588,25.524,Medium,1,1,348.6,0
R00008,2010,bahrain,56,Max Verstappen,76.123,21.381,28.912,25.83,Medium,6,1,344.3,0
R00246,2022,suzuka,1,Max Verstappen,74.756,20.989,28.454,25.313,Soft,1,0,341.2,0
R00246,2022,suzuka,6,Max Verstappen,75.363,21.086,28.646,25.631,Soft,6,1,325.2,0
R00246,2022,suzuka,11,Max Verstappen,75.722,21.224,28.772,25.726,Soft,11,1,302.0,0
R00246,2022,suzuka,16,Max Verstappen,76.333,21.334,29.084,25.915,Soft,16,1,325.9,0
R00246,2022,suzuka,21,Max Verstappen,77.044,21.619,29.259,26.166,Soft,21,1,317.3,0
R00246,2022,suzuka,26,Max Verstappen,74.62,20.879,28.395,25.346,Medium,1,1,340.5,0
R00246,2022,suzuka,31,Max Verstappen,75.461,21.133,28.661,25.667,Medium,6,1,313.7,0
R00246,2022,suzuka,36,Max Verstappen,75.801,21.292,28.782,25.727,Medium,11,1,346.1,0
R00246,2022,suzuka,41,Max Verstappen,76.399,21.355,28.992,26.052,Medium,16,1,325.8,0
R00246,2022,suzuka,46,Max Verstappen,76.996,21.647,29.276,26.073,Medium,21,1,316.3,0
R00246,2022,suzuka,51,Max Verstappen,74.819,20.927,28.387,25.505,Medium,1,1,339.6,0
R00136,2017,bahrain,1,Max Verstappen,78.113,21.865,29.636,26.612,Medium,1,0,332.3,0
R00136,2017,bahrain,6,Max Verstappen,78.617,22.045,29.797,26.775,Medium,6,1,322.6,0
R00136,2017,bahrain,11,Max Verstappen,78.883,22.095,30.011,26.777,Medium,11,1,321.7,0
R00136,2017,bahrain,16,Max Verstappen,79.982,22.363,30.553,27.066,Medium,16,1,321.6,0
R00136,2017,bahrain,21,Max Verstappen,80.241,22.434,30.494,27.313,Medium,21,1,339.4,0
R00136,2017,bahrain,26,Max Verstappen,77.865,21.792,29.565,26.508,Hard,1,1,318.4,0
R00136,2017,bahrain,31,Max Verstappen,78.345,21.944,29.805,26.596,Hard,6,1,322.4,0
R00136,2017,bahrain,36,Max Verstappen,78.968,22.054,30.008,26.906,Hard,11,1,334.8,0
R00136,2017,bahrain,41,Max Verstappen,79.51,22.295,30.211,27.004,Hard,16,1,307.1,0
R00136,2017,bahrain,46,Max Verstappen,80.312,22.432,30.471,27.409,Hard,21,1,306.5,0
R00136,2017,bahrain,51,Max Verstappen,77.762,21.745,29.536,26.481,Hard,1,1,315.7,0
R00136,2017,bahrain,56,Max Verstappen,78.193,21.86,29.721,26.612,Hard,6,1,326.4,0
R00216,2021,bahrain,1,Esteban Ocon,81.078,22.748,30.84,27.49,Intermediate,1,0,308.8,0
R00216,2021,bahrain,6,Esteban Ocon,81.46,22.78,30.887,27.793,Intermediate,6,0,342.8,0
R00216,2021,bahrain,11,Esteban Ocon,82.072,23.003,31.164,27.905,Intermediate,11,0,348.9,0
R00216,2021,bahrain,16,Esteban Ocon,82.432,23.068,31.283,28.081,Intermediate,16,0,324.1,0
R00216,2021,bahrain,21,Esteban Ocon,83.425,23.375,31.71,28.34,Intermediate,21,0,315.7,0
R00216,2021,bahrain,26,Esteban Ocon,80.864,22.574,30.713,27.577,Soft,1,0,319.4,0
R00216,2021,bahrain,31,Esteban Ocon,81.395,22.865,30.922,27.608,Soft,6,0,336.4,0
R00216,2021,bahrain,36,Esteban Ocon,81.984,22.969,31.058,27.957,Soft,11,0,346.2,0
R00216,2021,bahrain,41,Esteban Ocon,82.538,23.189,31.422,27.927,Soft,16,0,332.1,0
R00216,2021,bahrain,46,Esteban Ocon,83.276,23.413,31.754,28.109,Soft,21,0,329.9,0
R00216,2021,bahrain,51,Esteban Ocon,81.263,22.723,30.946,27.594,Soft,1,0,336.2,0
R00216,2021,bahrain,56,Esteban Ocon,81.398,22.784,30.958,27.656,Soft,6,0,327.4,0
R00210,2021,bahrain,1,Charles Leclerc,77.585,21.647,29.428,26.51,Soft,1,0,339.2,0
R00210,2021,bahrain,6,Charles Leclerc,78.511,22.014,29.921,26.576,Soft,6,1,328.3,0
R00210,2021,bahrain,11,Charles Leclerc,78.791,22.117,29.972,26.702,Soft,11,1,324.6,0
R00210,2021,bahrain,16,Charles Leclerc,79.209,22.135,30.165,26.909,Soft,16,1,317.1,0
R00210,2021,bahrain,21,Charles Leclerc,80.116,22.379,30.388,27.349,Soft,21,1,334.3,0
R00210,2021,bahrain,26,Charles Leclerc,77.545,21.637,29.435,26.473,Medium,1,1,313.3,0
R00210,2021,bahrain,31,Charles Leclerc,78.355,21.878,29.797,26.68,Medium,6,1,332.3,0
R00210,2021,bahrain,36,Charles Leclerc,78.661,22.013,29.836,26.812,Medium,11,1,334.8,0
R00210,2021,bahrain,41,Charles Leclerc,79.203,22.217,30.134,26.852,Medium,16,1,338.8,0
R00210,2021,bahrain,46,Charles Leclerc,80.146,22.506,30.498,27.142,Medium,21,1,350.7,0
R00210,2021,bahrain,51,Charles Leclerc,77.649,21.767,29.511,26.371,Medium,1,1,314.3,0
R00210,2021,bahrain,56,Charles Leclerc,78.167,21.902,29.761,26.504,Medium,6,1,337.9,0
R00114,2016,monaco,1,Lewis Hamilton,73.263,20.45,27.805,25.008,Medium,1,0,319.9,0
R00114,2016,monaco,6,Lewis Hamilton,74.047,20.743,28.142,25.162,Medium,6,1,350.6,0
R00114,2016,monaco,11,Lewis Hamilton,74.422,20.863,28.299,25.26,Medium,11,1,325.2,0
R00114,2016,monaco,16,Lewis Hamilton,75.078,21.004,28.547,25.527,Medium,16,1,339.2,0
R00114,2016,monaco,21,Lewis Hamilton,75.458,21.154,28.689,25.615,Medium,21,1,355.2,0
R00114,2016,monaco,26,Lewis Hamilton,73.705,20.61,28.002,25.093,Medium,1,1,337.1,0
R00114,2016,monaco,31,Lewis Hamilton,73.95,20.822,28.017,25.111,Medium,6,1,327.4,0
R00114,2016,monaco,36,Lewis Hamilton,74.42,20.98,28.303,25.137,Soft,11,1,336.3,0
R00114,2016,monaco,41,Lewis Hamilton,75.121,21.066,28.533,25.522,Soft,16,1,328.5,0
R00114,2016,monaco,46,Lewis Hamilton,75.789,21.291,28.867,25.631,Soft,21,1,335.9,0
R00114,2016,monaco,51,Lewis Hamilton,73.335,20.536,27.951,24.848,Soft,1,1,349.0,0
R00114,2016,monaco,56,Lewis Hamilton,74.08,20.737,28.267,25.076,Soft,6,1,328.9,0
R00114,2016,monaco,61,Lewis Hamilton,74.45,20.866,28.291,25.293,Soft,11,1,338.9,0
R00114,2016,monaco,66,Lewis Hamilton,75.356,21.1,28.617,25.639,Soft,16,1,331.8,0
R00114,2016,monaco,71,Lewis Hamilton,75.541,21.155,28.724,25.662,Soft,21,1,326.8,0
R00114,2016,monaco,76,Lewis Hamilton,73.572,20.566,27.959,25.047,Soft,1,1,339.1,0
R00195,2020,canada,1,Yuki Tsunoda,73.844,20.735,28.027,25.082,Medium,1,0,342.7,0
R00195,2020,canada,6,Yuki Tsunoda,74.288,20.84,28.257,25.191,Medium,6,1,319.5,0
R00195,2020,canada,11,Yuki Tsunoda,74.749,20.96,28.391,25.398,Medium,11,1,323.1,0
R00195,2020,canada,16,Yuki Tsunoda,75.426,21.151,28.687,25.588,Medium,16,1,336.1,0
R00195,2020,canada,21,Yuki Tsunoda,75.919,21.208,28.836,25.875,Medium,21,1,357.1,0
R00195,2020,canada,26,Yuki Tsunoda,73.843,20.718,28.147,24.978,Medium,1,1,328.1,0
R00195,2020,canada,31,Yuki Tsunoda,74.127,20.677,28.184,25.266,Soft,6,1,297.8,0
R00195,2020,canada,36,Yuki Tsunoda,74.902,20.976,28.322,25.604,Soft,11,1,330.3,0
R00195,2020,canada,41,Yuki Tsunoda,75.376,21.174,28.71,25.492,Soft,16,1,308.6,0
R00195,2020,canada,46,Yuki Tsunoda,75.936,21.311,28.879,25.746,Soft,21,1,347.1,0
R00195,2020,canada,51,Yuki Tsunoda,73.824,20.699,28.126,24.999,Soft,1,1,309.8,0
R00195,2020,canada,56,Yuki Tsunoda,74.271,20.711,28.162,25.398,Soft,6,1,344.0,0
R00195,2020,canada,61,Yuki Tsunoda,75.07,21.11,28.501,25.459,Soft,11,1,318.9,0
R00195,2020,canada,66,Yuki Tsunoda,75.41,21.151,28.668,25.591,Soft,16,1,329.6,0
R00040,2012,bahrain,1,Esteban Ocon,75.93,21.278,28.894,25.758,Hard,1,0,325.1,0
R00040,2012,bahrain,6,Esteban Ocon,76.422,21.471,29.052,25.899,Hard,6,1,328.4,0
