race_id,season,round,circuit_id,qualifying_position,driver,team,q3_lap_time_s,q2_lap_time_s,q1_lap_time_s,gap_to_pole_s,tyre_compound,sector1_s,sector2_s,sector3_s,top_speed_kmh
R00072,2013,18,abu_dhabi,2,Driver_2,Team_2,76.106,76.45411848770583,76.98413712047503,0.435,Medium,21.229,28.931,25.946,336.2
R00072,2013,18,abu_dhabi,3,Driver_3,Team_3,76.281,76.52674504464183,76.78579623269351,0.396,Medium,21.377,28.954,25.95,326.9
R00072,2013,18,abu_dhabi,4,Driver_4,Team_4,76.809,77.04450101786921,77.7234926614307,0.368,Medium,21.614,29.204,25.991,326.8
R00072,2013,18,abu_dhabi,5,Driver_5,Team_5,77.212,77.54361207168483,77.77917927669063,2.092,Medium,21.763,29.473,25.976,322.1
R00072,2013,18,abu_dhabi,6,Driver_6,Team_6,77.335,77.44873767854556,77.94252510859357,1.561,Soft,21.769,29.335,26.231,338.3
R00072,2013,18,abu_dhabi,7,Driver_7,Team_7,77.292,77.68626332476853,77.79308698665929,3.344,Soft,21.556,29.267,26.469,310.4
R00072,2013,18,abu_dhabi,8,Driver_8,Team_8,78.233,78.364883086569,79.21854811849573,3.791,Medium,21.84,29.726,26.667,325.4
R00072,2013,18,abu_dhabi,9,Driver_9,Team_9,78.486,78.78493174619253,79.28902527284757,1.06,Medium,22.074,29.623,26.789,304.6
R00072,2013,18,abu_dhabi,10,Driver_10,Team_10,79.356,79.55111883306566,80.0373897324552,2.436,Medium,22.408,29.922,27.026,318.1
R00073,2014,1,bahrain,1,Lewis Hamilton,Mercedes,75.351,75.64999924543805,75.76714224889298,0.0,Soft,21.123,28.872,25.356,329.0
R00073,2014,1,bahrain,2,Driver_2,Team_2,76.209,76.57923270865622,77.19672240300324,0.285,Medium,21.539,28.921,25.749,324.0
R00073,2014,1,bahrain,3,Driver_3,Team_3,76.206,76.37522632208814,76.88512902922812,0.859,Medium,21.105,28.8,26.301,312.6
R00073,2014,1,bahrain,4,Driver_4,Team_4,76.777,77.01010175128995,77.58808342676468,0.662,Soft,21.374,29.095,26.308,335.9
R00073,2014,1,bahrain,5,Driver_5,Team_5,76.726,77.18468483792873,77.20509873079348,0.352,Medium,21.529,29.05,26.147,326.5
R00073,2014,1,bahrain,6,Driver_6,Team_6,77.678,77.79829578405614,78.45627189766071,0.906,Medium,21.646,29.391,26.641,324.2
R00073,2014,1,bahrain,7,Driver_7,Team_7,77.462,77.83743396100704,77.76688616392602,2.691,Soft,21.633,29.27,26.559,344.3
R00073,2014,1,bahrain,8,Driver_8,Team_8,78.684,78.91791992159605,79.30295545531058,3.911,Medium,22.043,29.907,26.734,315.9
R00073,2014,1,bahrain,9,Driver_9,Team_9,78.241,78.36790882512646,79.23070994047222,0.853,Soft,22.118,29.955,26.168,365.5
R00073,2014,1,bahrain,10,Driver_10,Team_10,78.931,79.05521683336431,79.31982617773753,2.778,Soft,22.057,30.016,26.858,325.2
R00074,2014,2,bahrain,1,Lewis Hamilton,Mercedes,75.574,76.05456301365416,76.48282628180687,0.0,Soft,20.932,28.711,25.931,334.4
R00074,2014,2,bahrain,2,Driver_2,Team_2,75.343,75.71269747113159,75.99552884491145,0.232,Soft,21.166,28.613,25.564,313.3
R00074,2014,2,bahrain,3,Driver_3,Team_3,76.319,76.69902477882626,77.12251140403644,1.162,Medium,21.141,28.846,26.332,315.7
R00074,2014,2,bahrain,4,Driver_4,Team_4,76.688,76.9972565695695,77.67680548020607,0.637,Medium,21.401,29.245,26.042,330.5
R00074,2014,2,bahrain,5,Driver_5,Team_5,76.713,76.9261757912256,77.57721986164017,1.083,Soft,21.521,29.336,25.856,332.4
R00074,2014,2,bahrain,6,Driver_6,Team_6,77.392,77.57899552451343,78.17262784797548,2.131,Medium,21.693,29.374,26.325,322.8
R00074,2014,2,bahrain,7,Driver_7,Team_7,78.444,78.69204843248122,78.76687036894492,2.599,Medium,22.198,29.68,26.566,323.8
R00074,2014,2,bahrain,8,Driver_8,Team_8,78.284,78.44708774880014,78.81380183182547,3.507,Medium,22.072,29.884,26.328,316.0
R00074,2014,2,bahrain,9,Driver_9,Team_9,78.745,78.90792033417478,79.33486443082344,4.317,Medium,22.102,30.05,26.593,329.8
R00074,2014,2,bahrain,10,Driver_10,Team_10,78.585,78.93036426470003,79.17087349514115,1.226,Medium,21.994,29.763,26.828,324.0
R00075,2014,3,bahrain,1,Lewis Hamilton,Mercedes,75.285,75.54471566434516,76.08811934394303,0.0,Medium,21.256,28.562,25.467,309.9
R00075,2014,3,bahrain,2,Driver_2,Team_2,75.432,75.70896056481818,76.42127355640837,0.466,Medium,21.05,28.716,25.666,308.8
R00075,2014,3,bahrain,3,Driver_3,Team_3,76.233,76.34639807888685,76.86080369482634,0.333,Medium,21.158,28.968,26.107,324.4
R00075,2014,3,bahrain,4,Driver_4,Team_4,76.57,77.02409562470474,77.55276491934208,1.756,Medium,21.543,29.211,25.816,327.0
R00075,2014,3,bahrain,5,Driver_5,Team_5,76.709,77.00283076128787,77.3135531599402,2.058,Soft,21.345,29.106,26.258,293.8
R00075,2014,3,bahrain,6,Driver_6,Team_6,77.503,77.9946579260479,78.31342394068785,0.944,Soft,21.709,29.323,26.471,330.2
R00075,2014,3,bahrain,7,Driver_7,Team_7,78.283,78.41065486250969,79.04894833570499,3.251,Medium,21.938,29.881,26.464,317.6
R00075,2014,3,bahrain,8,Driver_8,Team_8,77.991,78.21753116250673,78.32000110860807,2.192,Soft,21.933,29.636,26.422,323.3
R00075,2014,3,bahrain,9,Driver_9,Team_9,78.051,78.5209675758258,78.68713794359356,1.554,Soft,21.958,29.367,26.726,314.2
R00075,2014,3,bahrain,10,Driver_10,Team_10,78.913,79.36611895475244,79.34293683500944,3.91,Soft,22.148,30.107,26.658,354.2
R00076,2014,4,bahrain,1,Carlos Sainz,Williams,75.737,75.93958357324534,76.23284993318929,0.0,Medium,21.293,28.901,25.543,325.3
R00076,2014,4,bahrain,2,Driver_2,Team_2,76.533,76.68662089524582,77.03531866167536,0.272,Soft,21.457,29.114,25.962,357.9
R00076,2014,4,bahrain,3,Driver_3,Team_3,76.206,76.53435103807627,76.82487999264339,0.693,Soft,21.306,28.882,26.018,320.0
R00076,2014,4,bahrain,4,Driver_4,Team_4,76.582,76.91345833520673,77.18816669547168,0.719,Soft,21.427,29.07,26.085,322.2
R00076,2014,4,bahrain,5,Driver_5,Team_5,77.122,77.58546308838211,77.63584506876528,0.712,Soft,21.483,29.236,26.403,314.0
R00076,2014,4,bahrain,6,Driver_6,Team_6,77.221,77.40285455209322,77.58715112594594,2.798,Soft,21.659,29.382,26.18,368.4
R00076,2014,4,bahrain,7,Driver_7,Team_7,77.432,77.58552007971988,78.38467248328506,1.6,Soft,21.739,29.408,26.285,321.3
R00076,2014,4,bahrain,8,Driver_8,Team_8,77.927,78.24123075088316,78.85006970373065,4.149,Soft,21.751,29.409,26.767,335.4
R00076,2014,4,bahrain,9,Driver_9,Team_9,78.081,78.5700398299414,78.53006408544755,1.32,Soft,21.882,29.601,26.598,310.5
R00076,2014,4,bahrain,10,Driver_10,Team_10,79.17,79.64841022855126,79.92909886701712,1.81,Medium,22.197,30.131,26.842,335.1
R00077,2014,5,spain,1,Lewis Hamilton,Mercedes,75.401,75.6134128779048,76.29942839893178,0.0,Medium,21.035,28.53,25.836,327.7
R00077,2014,5,spain,2,Driver_2,Team_2,75.579,75.68482446497715,76.5174586725172,0.188,Soft,20.981,28.727,25.871,327.4
R00077,2014,5,spain,3,Driver_3,Team_3,76.369,76.81148429756624,76.69241806677432,0.99,Medium,21.372,28.917,26.08,334.2
R00077,2014,5,spain,4,Driver_4,Team_4,76.136,76.25655319128214,76.45552644747974,0.765,Soft,21.532,28.923,25.681,317.9
R00077,2014,5,spain,5,Driver_5,Team_5,77.269,77.58562990165373,77.59886588222544,1.237,Soft,21.736,29.206,26.327,316.4
R00077,2014,5,spain,6,Driver_6,Team_6,77.856,78.25682760901547,78.6905630498732,2.682,Medium,21.773,29.659,26.424,307.9
R00077,2014,5,spain,7,Driver_7,Team_7,76.947,77.43553655153646,77.79118683722807,2.605,Soft,21.613,29.342,25.992,358.0
R00077,2014,5,spain,8,Driver_8,Team_8,77.866,78.12828520600391,78.17433283623924,3.015,Medium,21.738,29.588,26.54,305.8
R00077,2014,5,spain,9,Driver_9,Team_9,78.628,79.05863743537614,78.93037222519106,1.939,Soft,21.971,29.75,26.907,305.6
R00077,2014,5,spain,10,Driver_10,Team_10,79.176,79.607252390034,80.14725084000123,4.07,Medium,22.254,29.956,26.966,316.2
R00078,2014,6,monaco,1,Lewis Hamilton,Mercedes,75.525,75.91293125536704,76.34675006440959,0.0,Intermediate,21.431,28.541,25.553,321.8
R00078,2014,6,monaco,2,Driver_2,Team_2,75.697,75.87690932415366,76.54988295915368,0.567,Intermediate,21.23,28.718,25.749,306.9
R00078,2014,6,monaco,3,Driver_3,Team_3,76.101,76.3281127790462,77.06765565147953,0.241,Intermediate,21.224,28.876,26.001,322.4
R00078,2014,6,monaco,4,Driver_4,Team_4,76.584,76.95337199518602,77.17063438416022,0.696,Intermediate,21.337,29.194,26.053,317.7
R00078,2014,6,monaco,5,Driver_5,Team_5,77.369,77.78111200907755,77.92704797017446,2.161,Intermediate,21.704,29.354,26.311,357.3
R00078,2014,6,monaco,6,Driver_6,Team_6,77.401,77.72338248755315,78.07782185824784,2.241,Intermediate,21.789,29.476,26.136,320.9
R00078,2014,6,monaco,7,Driver_7,Team_7,78.096,78.33620870863562,78.99497115901765,1.673,Intermediate,21.909,29.853,26.334,313.1
R00078,2014,6,monaco,8,Driver_8,Team_8,78.282,78.60330955871004,78.82725292486352,1.655,Intermediate,21.95,29.657,26.675,353.4
R00078,2014,6,monaco,9,Driver_9,Team_9,79.024,79.23954143829631,79.37105598868546,0.842,Intermediate,22.192,30.16,26.672,320.4
R00078,2014,6,monaco,10,Driver_10,Team_10,79.269,79.68119072948517,80.23050050283261,1.149,Intermediate,22.374,30.138,26.757,308.4
R00079,2014,7,canada,1,Lewis Hamilton,Mercedes,75.974,76.10153634964607,76.76101221762138,0.0,Medium,21.315,29.025,25.634,336.4
R00079,2014,7,canada,2,Driver_2,Team_2,75.684,75.92011222626626,76.56333319796728,0.323,Soft,21.181,28.712,25.791,339.6
R00079,2014,7,canada,3,Driver_3,Team_3,76.164,76.52246750603993,76.79869255959271,0.755,Medium,21.394,28.831,25.939,340.1
R00079,2014,7,canada,4,Driver_4,Team_4,76.396,76.7554008606894,76.85196795628173,1.301,Soft,21.515,29.007,25.874,321.5
R00079,2014,7,canada,5,Driver_5,Team_5,77.152,77.29123554289467,77.70807374647293,0.853,Soft,21.538,29.356,26.258,322.6
R00079,2014,7,canada,6,Driver_6,Team_6,76.909,77.34931842619922,77.24765140729255,1.948,Medium,21.412,29.167,26.33,310.9
R00079,2014,7,canada,7,Driver_7,Team_7,77.847,78.14509306154103,78.68664068061221,1.378,Medium,21.921,29.543,26.383,319.6
R00079,2014,7,canada,8,Driver_8,Team_8,78.061,78.43642417068354,78.70229760619056,3.997,Soft,21.937,29.621,26.503,314.9
R00079,2014,7,canada,9,Driver_9,Team_9,78.344,78.84155295661922,78.64881677429925,2.869,Medium,21.94,29.834,26.57,311.6
R00079,2014,7,canada,10,Driver_10,Team_10,79.16,79.35589280400342,79.81673905487754,3.827,Soft,22.106,30.085,26.969,324.0
R00080,2014,8,bahrain,1,Lewis Hamilton,Mercedes,75.578,76.05642375219911,76.11352184313812,0.0,Medium,21.247,28.586,25.745,311.6
R00080,2014,8,bahrain,2,Driver_2,Team_2,76.083,76.4966117484342,76.53151904557423,0.53,Medium,21.251,28.837,25.995,339.2
R00080,2014,8,bahrain,3,Driver_3,Team_3,76.627,76.85861081823828,77.60752453566752,0.641,Medium,21.282,28.999,26.346,342.6
R00080,2014,8,bahrain,4,Driver_4,Team_4,76.486,76.81797923245028,76.8738973929941,0.591,Soft,21.503,29.076,25.907,309.5
R00080,2014,8,bahrain,5,Driver_5,Team_5,76.986,77.41945053114094,77.51971745793585,1.61,Soft,21.559,29.305,26.122,304.4
R00080,2014,8,bahrain,6,Driver_6,Team_6,77.91,78.22710814082834,78.37400359616167,2.243,Soft,21.71,29.559,26.641,360.0
R00080,2014,8,bahrain,7,Driver_7,Team_7,77.521,77.73629737978746,77.93699244972908,0.64,Soft,21.662,29.377,26.482,329.0
R00080,2014,8,bahrain,8,Driver_8,Team_8,78.624,78.8983569291758,78.99695282393886,1.787,Soft,21.972,29.864,26.788,321.6
R00080,2014,8,bahrain,9,Driver_9,Team_9,79.006,79.31414168334199,79.78016069851543,1.11,Soft,22.112,29.961,26.933,345.3
R00080,2014,8,bahrain,10,Driver_10,Team_10,79.426,79.61120235328391,80.09960582820824,4.991,Soft,22.178,30.279,26.969,323.6
R00081,2014,9,bahrain,1,Lewis Hamilton,Mercedes,75.452,75.93219323696121,75.76307493729067,0.0,Soft,21.094,28.616,25.742,315.7
R00081,2014,9,bahrain,2,Driver_2,Team_2,75.946,76.31630948221999,76.82177677788964,0.145,Medium,21.233,28.989,25.724,309.4
R00081,2014,9,bahrain,3,Driver_3,Team_3,76.443,76.60440595120396,76.9510846199912,0.412,Medium,21.371,29.215,25.857,301.0
R00081,2014,9,bahrain,4,Driver_4,Team_4,76.62,76.9554668784621,77.3271976652795,0.725,Soft,21.378,29.308,25.934,324.4
R00081,2014,9,bahrain,5,Driver_5,Team_5,77.447,77.7817975167817,78.43316705886018,1.209,Medium,21.801,29.473,26.173,333.1
R00081,2014,9,bahrain,6,Driver_6,Team_6,76.937,77.06572650387868,77.37547394272568,2.726,Medium,21.363,29.236,26.338,328.5
R00081,2014,9,bahrain,7,Driver_7,Team_7,77.081,77.28009167634399,77.77668351390871,1.754,Soft,21.64,29.294,26.147,313.5
R00081,2014,9,bahrain,8,Driver_8,Team_8,78.158,78.33578912694502,78.57632278356101,2.976,Medium,22.002,29.754,26.402,316.3
R00081,2014,9,bahrain,9,Driver_9,Team_9,78.872,79.08660170337218,79.19220712909737,3.216,Medium,22.119,30.134,26.619,327.9
R00081,2014,9,bahrain,10,Driver_10,Team_10,79.299,79.42176669827667,79.86594598202481,5.146,Medium,22.163,30.11,27.026,334.6
R00082,2014,10,bahrain,1,Lewis Hamilton,Mercedes,75.039,75.37407141916154,75.37397700218901,0.0,Soft,21.105,28.635,25.299,341.4
R00082,2014,10,bahrain,2,Driver_2,Team_2,75.983,76.21433404854285,76.64093990768102,0.585,Soft,21.362,28.867,25.754,322.4
R00082,2014,10,bahrain,3,Driver_3,Team_3,76.404,76.69219127931099,76.92944117340457,0.982,Soft,21.431,28.945,26.028,337.8
R00082,2014,10,bahrain,4,Driver_4,Team_4,76.712,77.14888576711495,77.36982655093489,0.915,Soft,21.46,29.144,26.108,335.9
R00082,2014,10,bahrain,5,Driver_5,Team_5,76.927,77.18607302336659,77.30963738447673,1.299,Medium,21.602,29.158,26.167,314.0
R00082,2014,10,bahrain,6,Driver_6,Team_6,77.288,77.54271904776903,77.7142131121024,1.147,Medium,21.59,29.308,26.39,364.3
R00082,2014,10,bahrain,7,Driver_7,Team_7,78.54,79.00066349003016,79.25308094957342,2.77,Medium,22.093,29.821,26.626,347.1
R00082,2014,10,bahrain,8,Driver_8,Team_8,78.764,79.22935341493184,79.71304670990821,2.332,Soft,22.073,29.768,26.923,349.3
R00082,2014,10,bahrain,9,Driver_9,Team_9,79.102,79.2855335817857,79.65795910660623,1.92,Medium,22.035,30.108,26.959,333.3
R00082,2014,10,bahrain,10,Driver_10,Team_10,78.766,79.21809942859078,79.19511541634543,4.542,Soft,21.954,30.028,26.784,344.8
R00083,2014,11,hungary,1,Lewis Hamilton,Mercedes,75.634,75.77730491110303,76.08336539016172,0.0,Medium,21.229,28.73,25.675,327.1
R00083,2014,11,hungary,2,Driver_2,Team_2,76.157,76.35202064093731,76.80399367106207,0.408,Medium,21.286,28.892,25.979,321.1
R00083,2014,11,hungary,3,Driver_3,Team_3,76.264,76.48591141048925,76.75611482158565,1.029,Medium,21.363,28.942,25.959,311.1
R00083,2014,11,hungary,4,Driver_4,Team_4,76.878,77.24524321767989,77.5647955592104,0.804,Soft,21.484,29.321,26.073,343.3
R00083,2014,11,hungary,5,Driver_5,Team_5,77.202,77.51002489266888,77.99665429552087,1.881,Soft,21.558,29.485,26.159,308.8
R00083,2014,11,hungary,6,Driver_6,Team_6,77.074,77.23113827370155,77.61720180920416,2.615,Soft,21.661,29.306,26.107,339.8
R00083,2014,11,hungary,7,Driver_7,Team_7,77.383,77.63099001686928,77.77264200675077,2.601,Medium,21.591,29.274,26.518,312.3
R00083,2014,11,hungary,8,Driver_8,Team_8,77.741,78.22573881073112,78.26509656357013,1.109,Soft,21.644,29.588,26.509,292.4
R00083,2014,11,hungary,9,Driver_9,Team_9,78.552,78.72995536942696,79.40775139087879,3.525,Medium,21.991,29.982,26.579,327.2
R00083,2014,11,hungary,10,Driver_10,Team_10,79.052,79.40660299885147,79.93448077495123,1.981,Soft,22.185,29.9,26.967,293.5
R00084,2014,12,bahrain,1,Carlos Sainz,Williams,75.248,75.56386283109293,75.96928757960738,0.0,Intermediate,21.043,28.578,25.627,314.8
R00084,2014,12,bahrain,2,Driver_2,Team_2,75.432,75.59942038388691,76.17315372165277,0.175,Intermediate,21.026,28.69,25.716,333.4
R00084,2014,12,bahrain,3,Driver_3,Team_3,76.384,76.64549986982415,77.04296233782128,0.95,Intermediate,21.333,28.878,26.173,354.1
R00084,2014,12,bahrain,4,Driver_4,Team_4,76.362,76.58493573803688,76.76121206322681,0.835,Intermediate,21.305,29.029,26.028,302.6
R00084,2014,12,bahrain,5,Driver_5,Team_5,77.03,77.5265825860299,77.38159726543438,0.832,Intermediate,21.606,29.232,26.192,346.5
R00084,2014,12,bahrain,6,Driver_6,Team_6,77.546,77.79133855935716,78.06340384605437,0.746,Intermediate,21.793,29.426,26.327,313.4
R00084,2014,12,bahrain,7,Driver_7,Team_7,77.798,78.09351526903049,78.21324388553357,3.532,Intermediate,21.673,29.499,26.626,340.3
R00084,2014,12,bahrain,8,Driver_8,Team_8,78.45,78.89717926637282,79.17690513438296,4.068,Intermediate,21.83,29.752,26.868,334.7
R00084,2014,12,bahrain,9,Driver_9,Team_9,78.655,78.84600985904929,79.35143351412222,4.582,Intermediate,22.011,29.924,26.72,324.3
R00084,2014,12,bahrain,10,Driver_10,Team_10,79.16,79.43469822362837,79.7107259739571,1.17,Intermediate,22.128,29.978,27.054,311.1
R00085,2014,13,bahrain,1,Lewis Hamilton,Mercedes,75.502,75.83477592628732,75.98703877589165,0.0,Medium,21.063,28.461,25.978,323.6
R00085,2014,13,bahrain,2,Driver_2,Team_2,75.91,76.35376673517453,76.60948855587023,0.543,Soft,21.275,28.92,25.715,355.2
R00085,2014,13,bahrain,3,Driver_3,Team_3,76.101,76.50220698172564,76.81258513371412,0.935,Medium,21.275,28.809,26.017,318.8
R00085,2014,13,bahrain,4,Driver_4,Team_4,76.325,76.73089492952018,76.72377518491338,0.275,Medium,21.468,28.952,25.905,328.2
R00085,2014,13,bahrain,5,Driver_5,Team_5,76.493,76.81011381419567,77.46429235408078,2.185,Medium,21.356,29.126,26.011,331.1
R00085,2014,13,bahrain,6,Driver_6,Team_6,77.357,77.74052152203876,78.33733675511961,0.562,Medium,21.548,29.42,26.389,335.1
R00085,2014,13,bahrain,7,Driver_7,Team_7,78.13,78.60113896533355,78.4843370775239,1.514,Medium,21.948,29.735,26.447,344.8
R00085,2014,13,bahrain,8,Driver_8,Team_8,78.134,78.5127030659237,78.82387959075562,1.435,Medium,21.808,29.813,26.513,347.6
R00085,2014,13,bahrain,9,Driver_9,Team_9,78.582,78.87677394594074,79.54358591546624,3.812,Medium,22.016,29.99,26.576,312.3
R00085,2014,13,bahrain,10,Driver_10,Team_10,78.666,78.97114248735771,79.33788671017523,1.589,Medium,22.063,29.931,26.672,305.2
R00086,2014,14,singapore,1,Lewis Hamilton,Mercedes,75.565,76.06322231338727,76.43154434537323,0.0,Medium,20.91,28.757,25.898,304.2
R00086,2014,14,singapore,2,Driver_2,Team_2,75.738,75.94364643030927,76.37875605874872,0.521,Soft,21.236,29.022,25.48,325.8
R00086,2014,14,singapore,3,Driver_3,Team_3,76.014,76.21425172277634,76.63148844452411,0.786,Medium,21.32,28.821,25.873,282.2
R00086,2014,14,singapore,4,Driver_4,Team_4,76.617,77.04060650614726,77.43201829308913,1.19,Medium,21.442,29.291,25.884,322.9
R00086,2014,14,singapore,5,Driver_5,Team_5,76.649,77.12454488219355,77.33430744208897,0.679,Soft,21.399,29.24,26.01,284.2
R00086,2014,14,singapore,6,Driver_6,Team_6,77.778,77.98187210370406,78.36209877307196,0.598,Soft,21.828,29.346,26.604,307.3
R00086,2014,14,singapore,7,Driver_7,Team_7,78.164,78.34016385561193,79.05727305158261,2.767,Medium,21.945,29.632,26.587,320.1
R00086,2014,14,singapore,8,Driver_8,Team_8,78.676,79.11142346972996,79.45992041505737,0.681,Medium,22.025,29.855,26.796,310.5
R00086,2014,14,singapore,9,Driver_9,Team_9,78.086,78.23201256724641,78.84304362153959,3.961,Soft,21.973,29.631,26.482,291.8
R00086,2014,14,singapore,10,Driver_10,Team_10,78.522,78.64627257080821,79.02093311792004,4.281,Soft,21.977,29.792,26.753,332.4
R00087,2014,15,bahrain,1,Lewis Hamilton,Mercedes,74.964,75.40502266445637,75.2958773644319,0.0,Medium,21.029,28.48,25.455,326.0
R00087,2014,15,bahrain,2,Driver_2,Team_2,76.151,76.27487624386882,76.72431384868025,0.221,Soft,21.292,29.073,25.786,317.7
R00087,2014,15,bahrain,3,Driver_3,Team_3,76.224,76.42777228850838,76.9889284476392,0.275,Medium,21.172,29.18,25.872,323.7
R00087,2014,15,bahrain,4,Driver_4,Team_4,76.49,76.61176643896992,76.90578827143261,1.459,Soft,21.385,29.277,25.828,342.0
R00087,2014,15,bahrain,5,Driver_5,Team_5,76.923,77.20466427511529,77.58053882373072,2.287,Medium,21.45,29.283,26.19,314.8
R00087,2014,15,bahrain,6,Driver_6,Team_6,77.196,77.30942548482767,77.93375502750584,2.361,Medium,21.735,29.343,26.118,330.7
R00087,2014,15,bahrain,7,Driver_7,Team_7,77.876,78.10609660836784,78.40430517958022,0.873,Soft,21.899,29.675,26.302,308.0
R00087,2014,15,bahrain,8,Driver_8,Team_8,78.286,78.66329002239972,78.6404948396286,3.247,Soft,22.196,29.775,26.315,343.1
R00087,2014,15,bahrain,9,Driver_9,Team_9,78.615,78.84603119280722,79.09166143987632,4.117,Soft,21.979,29.897,26.739,327.3
R00087,2014,15,bahrain,10,Driver_10,Team_10,78.617,78.75303838168581,79.3269420213702,2.755,Medium,22.157,30.117,26.343,331.1
R00089,2014,17,brazil,1,Lewis Hamilton,Mercedes,75.773,76.21146015722815,76.75484545450011,0.0,Intermediate,21.272,28.873,25.628,336.1
R00089,2014,17,brazil,2,Driver_2,Team_2,75.823,76.24557187704617,76.29738733363179,0.363,Intermediate,21.449,28.719,25.655,343.6
R00089,2014,17,brazil,3,Driver_3,Team_3,76.781,77.23399887992053,77.76732735325734,0.354,Intermediate,21.566,29.165,26.05,312.0
R00089,2014,17,brazil,4,Driver_4,Team_4,75.969,76.20022145973672,76.56146688207204,0.507,Intermediate,21.128,28.861,25.98,311.4
R00089,2014,17,brazil,5,Driver_5,Team_5,76.745,77.09555201679801,77.0650903546534,0.344,Intermediate,21.478,29.322,25.945,327.4
R00089,2014,17,brazil,6,Driver_6,Team_6,77.554,77.87113329513255,78.03515989776531,0.629,Intermediate,21.816,29.392,26.346,352.9
R00089,2014,17,brazil,7,Driver_7,Team_7,77.569,78.04343336364987,77.94178337127646,1.558,Intermediate,21.863,29.449,26.257,323.4
R00089,2014,17,brazil,8,Driver_8,Team_8,78.175,78.3988509872563,78.76931646213093,1.983,Intermediate,21.753,29.819,26.603,343.6
R00089,2014,17,brazil,9,Driver_9,Team_9,78.475,78.69676529408676,79.21118074268824,1.783,Intermediate,22.103,29.816,26.556,295.7
R00089,2014,17,brazil,10,Driver_10,Team_10,78.768,79.19313872315954,79.14845803145859,2.982,Intermediate,22.177,29.888,26.703,323.7
R00090,2014,18,abu_dhabi,1,Lewis Hamilton,Mercedes,75.454,75.89479000164032,76.42535248137644,0.0,Medium,21.107,28.675,25.672,315.4
