country,region,income_group,year,population,gdp_usd,total_electricity_generation_twh,electricity_demand_twh,solar_electricity_twh,wind_electricity_twh,renewables_electricity_twh,hydro_electricity_twh,nuclear_electricity_twh,fossil_electricity_twh,solar_share_pct,wind_share_pct,renewables_share_pct,fossil_share_pct,low_carbon_share_pct,carbon_intensity_gco2_kwh,co2_saved_solar_wind_mt,solar_yoy_growth_pct,wind_yoy_growth_pct,renewables_yoy_growth_pct,policy_milestone
Turkey,Europe/Asia,Upper-middle,2022,87058469.0,2385996374127.0,320.56,323.29,15.16,34.69,134.35,66.66,0.0,186.21,4.729,10.822,41.911,58.089,41.911,487.93,22.43,14.2,11.8,15.7,
Turkey,Europe/Asia,Upper-middle,2023,87270502.0,,319.79,323.81,18.4,33.88,134.34,63.72,0.0,185.45,5.754,10.594,42.009,57.991,42.009,493.73,23.53,21.4,-2.3,-0.0,
Turkey,Europe/Asia,Upper-middle,2024,87473800.0,,341.23,340.24,25.67,36.53,155.65,74.57,0.0,185.58,7.523,10.705,45.614,54.386,45.614,469.74,27.99,39.5,7.8,15.9,
Turkey,Europe/Asia,Upper-middle,2025,87685427.0,,353.86,351.93,37.25,39.42,153.07,57.27,0.0,200.79,10.527,11.14,43.257,56.743,43.257,474.74,34.5,45.1,7.9,-1.7,
United Arab Emirates,Middle East,High,2000,3493583.0,160530689682.0,39.94,39.94,0.0,0.0,0.0,,0.0,39.94,0.0,0.0,0.0,100.0,0.0,676.77,0.0,,,,
United Arab Emirates,Middle East,High,2001,3723596.0,177271829556.0,43.17,43.17,0.0,0.0,0.0,,0.0,43.17,0.0,0.0,0.0,100.0,0.0,676.63,0.0,,,,
United Arab Emirates,Middle East,High,2002,3956829.0,195394872658.0,46.85,46.85,0.0,0.0,0.0,,0.0,46.85,0.0,0.0,0.0,100.0,0.0,676.84,0.0,,,,
United Arab Emirates,Middle East,High,2003,4192465.0,224547226340.0,49.45,49.45,0.0,0.0,0.0,,0.0,49.45,0.0,0.0,0.0,100.0,0.0,676.64,0.0,,,,
United Arab Emirates,Middle East,High,2004,4428964.0,252047957126.0,52.41,52.41,0.0,0.0,0.0,,0.0,52.41,0.0,0.0,0.0,100.0,0.0,676.78,0.0,,,,
United Arab Emirates,Middle East,High,2005,4664797.0,262413275144.0,60.7,60.7,0.0,0.0,0.0,,0.0,60.7,0.0,0.0,0.0,100.0,0.0,676.77,0.0,,,,
United Arab Emirates,Middle East,High,2006,5009106.0,307378573765.0,62.44,62.44,0.0,0.0,0.0,,0.0,62.44,0.0,0.0,0.0,100.0,0.0,676.81,0.0,,,,
United Arab Emirates,Middle East,High,2007,5624640.0,367816178792.0,78.76,78.76,0.0,0.0,0.0,,0.0,78.76,0.0,0.0,0.0,100.0,0.0,676.74,0.0,,,,
United Arab Emirates,Middle East,High,2008,6302669.0,464692468324.0,80.46,80.46,0.0,0.0,0.0,,0.0,80.46,0.0,0.0,0.0,100.0,0.0,676.73,0.0,,,,
United Arab Emirates,Middle East,High,2009,6707063.0,480551549339.0,85.7,85.7,0.01,0.0,0.01,,0.0,85.69,0.012,0.0,0.012,99.988,0.012,676.66,0.0,inf,,inf,
United Arab Emirates,Middle East,High,2010,6938372.0,490048925162.0,93.95,93.95,0.02,0.0,0.02,,0.0,93.93,0.021,0.0,0.021,99.979,0.021,676.64,0.01,100.0,,100.0,
United Arab Emirates,Middle East,High,2011,7199436.0,551070287560.0,99.13,99.11,0.02,0.0,0.02,,0.0,99.11,0.02,0.0,0.02,99.98,0.02,676.59,0.01,0.0,,0.0,
United Arab Emirates,Middle East,High,2012,7497122.0,577394943300.0,106.21,106.18,0.02,0.0,0.02,,0.0,106.19,0.019,0.0,0.019,99.981,0.019,676.58,0.01,0.0,,0.0,
United Arab Emirates,Middle East,High,2013,7831851.0,606587973942.0,109.99,109.97,0.09,0.0,0.09,,0.0,109.9,0.082,0.0,0.082,99.918,0.082,676.15,0.04,350.0,,350.0,
United Arab Emirates,Middle East,High,2014,8236880.0,631858461256.0,116.54,116.51,0.31,0.0,0.31,,0.0,116.23,0.266,0.0,0.266,99.734,0.266,675.05,0.14,244.4,,244.4,
United Arab Emirates,Middle East,High,2015,8674633.0,674742705535.0,127.38,127.37,0.3,0.0,0.3,,0.0,127.08,0.236,0.0,0.236,99.764,0.236,675.22,0.14,-3.2,,-3.2,
United Arab Emirates,Middle East,High,2016,9030873.0,712265114847.0,129.61,130.24,0.32,0.0,0.32,,0.0,129.29,0.247,0.0,0.247,99.753,0.247,675.26,0.14,6.7,,6.7,
United Arab Emirates,Middle East,High,2017,9234330.0,717500233045.0,134.57,134.47,0.75,0.0,0.75,,0.0,133.82,0.557,0.0,0.557,99.443,0.557,673.26,0.34,134.4,,134.4,
United Arab Emirates,Middle East,High,2018,9346870.0,726928170282.0,136.01,135.98,1.2,0.0,1.2,,0.0,134.81,0.882,0.0,0.882,99.118,0.882,671.2,0.54,60.0,,60.0,
United Arab Emirates,Middle East,High,2019,9377855.0,734982504070.0,138.45,138.44,3.66,0.0,3.66,,0.0,134.79,2.644,0.0,2.644,97.356,2.644,660.09,1.65,205.0,,205.0,
United Arab Emirates,Middle East,High,2020,9448529.0,698549476819.0,137.31,137.28,5.18,0.0,5.18,,1.63,130.5,3.772,0.0,3.772,95.04,4.96,645.69,2.33,41.5,,41.5,
United Arab Emirates,Middle East,High,2021,9789055.0,725904671328.0,149.05,149.26,6.25,0.0,6.25,,10.55,132.25,4.193,0.0,4.193,88.729,11.271,605.3,2.81,20.7,,20.7,Net zero 2050 pledge
United Arab Emirates,Middle East,High,2022,10242085.0,779701520404.0,155.42,155.31,7.74,0.0,7.75,,20.1,127.57,4.98,0.0,4.986,82.081,17.919,558.49,3.48,23.8,,24.0,
United Arab Emirates,Middle East,High,2023,10642089.0,,167.53,167.43,14.4,0.06,14.67,,34.44,118.42,8.595,0.036,8.757,70.686,29.314,483.79,6.51,86.0,inf,89.3,
United Arab Emirates,Middle East,High,2024,11027135.0,,177.26,177.02,15.21,0.2,15.62,,40.63,121.01,8.581,0.113,8.812,68.267,31.733,467.51,6.93,5.6,233.3,6.5,
United Kingdom,Europe,High,2000,59057333.0,1889565292321.0,377.06,391.23,0.0,0.94,9.91,5.09,85.06,282.09,0.0,0.249,2.628,74.813,25.187,521.99,0.42,,,,
United Kingdom,Europe,High,2001,59288095.0,1939268312671.0,384.77,395.17,0.0,0.96,9.54,4.05,90.09,285.14,0.0,0.249,2.479,74.107,25.893,528.99,0.43,,2.1,-3.7,
United Kingdom,Europe,High,2002,59540764.0,1983994308619.0,387.24,395.65,0.0,1.25,11.12,4.79,87.85,288.27,0.0,0.323,2.872,74.442,25.558,520.89,0.56,,30.2,16.6,
United Kingdom,Europe,High,2003,59820385.0,2050625402735.0,398.21,400.37,0.0,1.29,10.69,3.23,88.69,298.83,0.0,0.324,2.685,75.043,24.957,536.78,0.58,,3.2,-3.9,
United Kingdom,Europe,High,2004,60169964.0,2099526641365.0,393.92,401.41,0.0,1.94,14.14,4.84,80.0,299.78,0.0,0.492,3.59,76.102,23.898,536.02,0.87,,50.4,32.3,
United Kingdom,Europe,High,2005,60596107.0,2161729510824.0,398.35,406.67,0.01,2.9,16.93,4.92,81.62,299.8,0.003,0.728,4.25,75.26,24.74,535.26,1.31,inf,49.5,19.7,
United Kingdom,Europe,High,2006,61051093.0,2212618867772.0,397.27,404.79,0.01,4.22,18.1,4.59,75.45,303.72,0.003,1.062,4.556,76.452,23.548,559.34,1.9,0.0,45.5,6.9,
United Kingdom,Europe,High,2007,61535859.0,2267631534502.0,396.81,402.02,0.01,5.27,19.68,5.08,63.03,314.1,0.003,1.328,4.96,79.156,20.844,556.06,2.38,0.0,24.9,8.7,
United Kingdom,Europe,High,2008,62027303.0,2252034759561.0,388.96,399.98,0.02,7.13,21.94,5.14,52.49,314.53,0.005,1.833,5.641,80.864,19.136,554.38,3.22,100.0,35.3,11.5,
United Kingdom,Europe,High,2009,62506222.0,2151479208521.0,376.76,379.62,0.02,9.28,25.24,5.23,69.1,282.42,0.005,2.463,6.699,74.96,25.04,504.65,4.18,0.0,30.2,15.0,
United Kingdom,Europe,High,2010,63006482.0,2190919919855.0,382.06,384.72,0.04,10.29,26.18,3.59,62.14,293.74,0.01,2.693,6.852,76.883,23.117,517.2,4.65,100.0,10.9,3.7,
United Kingdom,Europe,High,2011,63509285.0,2223011392593.0,367.97,374.19,0.24,15.96,35.2,5.69,68.98,263.79,0.065,4.337,9.566,71.688,28.312,499.63,7.29,500.0,55.1,34.5,
United Kingdom,Europe,High,2012,63960488.0,2255210551431.0,363.87,375.73,1.35,19.84,41.24,5.31,70.41,252.22,0.371,5.452,11.334,69.316,30.684,537.23,9.54,462.5,24.3,17.2,
United Kingdom,Europe,High,2013,64389386.0,2296252599482.0,358.28,372.71,2.01,28.4,53.21,4.7,70.61,234.46,0.561,7.927,14.852,65.44,34.56,506.92,13.68,48.9,43.1,29.0,
United Kingdom,Europe,High,2014,64865914.0,2369725553442.0,338.08,358.6,4.05,31.95,64.51,5.89,63.75,209.82,1.198,9.45,19.081,62.062,37.938,462.88,16.2,101.5,12.5,21.2,
United Kingdom,Europe,High,2015,65382107.0,2426435869267.0,338.87,359.98,7.53,40.27,83.36,6.3,70.34,185.17,2.222,11.884,24.599,54.643,45.357,397.79,21.51,85.9,26.0,29.2,
United Kingdom,Europe,High,2016,65893359.0,2478973016876.0,339.18,356.93,10.41,37.16,83.01,5.37,71.73,184.44,3.069,10.956,24.474,54.378,45.622,333.45,21.41,38.2,-7.7,-0.4,
United Kingdom,Europe,High,2017,66354473.0,2539548543933.0,338.22,352.98,11.46,49.65,98.89,5.88,70.34,168.99,3.388,14.68,29.238,49.965,50.035,302.2,27.5,10.1,33.6,19.1,
United Kingdom,Europe,High,2018,66752473.0,2582848171416.0,333.76,352.87,12.67,56.91,110.14,5.44,65.06,158.56,3.796,17.051,33.0,47.507,52.493,285.65,31.31,10.6,14.6,11.4,
United Kingdom,Europe,High,2019,67110958.0,2624285076706.0,327.19,348.36,12.42,63.84,119.74,5.93,56.18,151.27,3.796,19.512,36.596,46.233,53.767,268.41,34.32,-2.0,12.2,8.7,Net Zero 2050 law
United Kingdom,Europe,High,2020,67351860.0,2334804059780.0,310.3,328.55,12.55,75.62,133.63,6.88,50.24,126.43,4.044,24.37,43.065,40.744,59.256,242.54,39.68,1.0,18.5,11.6,
United Kingdom,Europe,High,2021,67668788.0,2512190098029.0,307.9,332.64,12.13,64.93,122.49,5.42,46.1,139.31,3.94,21.088,39.782,45.245,54.755,267.1,34.68,-3.3,-14.1,-8.3,
United Kingdom,Europe,High,2022,68179315.0,2615230634906.0,324.58,320.28,13.34,80.21,135.06,5.66,47.4,142.12,4.11,24.712,41.611,43.786,56.214,254.98,42.1,10.0,23.5,10.3,British Energy Security Strategy
United Kingdom,Europe,High,2023,68682965.0,,292.53,315.83,13.88,82.15,135.67,5.54,40.6,116.26,4.745,28.083,46.378,39.743,60.257,235.63,43.21,4.0,2.4,0.5,
United Kingdom,Europe,High,2024,69138185.0,,284.16,317.35,14.79,83.28,143.92,5.76,40.59,99.65,5.205,29.307,50.648,35.068,64.932,216.5,44.13,6.6,1.4,6.1,
United Kingdom,Europe,High,2025,69551334.0,,292.31,321.38,19.32,85.84,151.92,5.55,36.38,104.01,6.609,29.366,51.972,35.582,64.418,217.41,47.32,30.6,3.1,5.6,
United States,North America,High,2000,281484126.0,12947417795437.0,3802.1,3835.86,0.49,5.59,350.93,270.03,753.89,2697.28,0.013,0.147,9.23,70.942,29.058,607.52,2.74,,,,
United States,North America,High,2001,284279634.0,13073810008320.0,3727.57,3749.6,0.54,6.74,280.06,208.14,768.83,2678.68,0.014,0.181,7.513,71.861,28.139,609.89,3.28,10.2,20.6,-20.2,
United States,North America,High,2002,287084335.0,13307343638671.0,3844.23,3865.21,0.55,10.35,336.34,255.59,780.06,2727.83,0.014,0.269,8.749,70.959,29.041,600.66,4.9,1.9,53.6,20.1,
United States,North America,High,2003,289908091.0,13680911930765.0,3868.94,3875.36,0.53,11.19,349.18,267.27,763.73,2756.03,0.014,0.289,9.025,71.235,28.765,606.34,5.27,-3.6,8.1,3.8,
United States,North America,High,2004,292786248.0,14198910513593.0,3951.95,3963.26,0.58,14.14,345.14,259.93,788.53,2818.28,0.015,0.358,8.733,71.314,28.686,602.44,6.62,9.4,26.4,-1.2,
United States,North America,High,2005,295716666.0,14673826218839.0,4034.99,4059.77,0.55,17.81,353.04,263.76,781.99,2899.96,0.014,0.441,8.749,71.87,28.13,604.39,8.26,-5.2,26.0,2.3,
United States,North America,High,2006,298730208.0,15065164240312.0,4046.94,4065.36,0.51,26.59,381.16,282.69,787.22,2878.56,0.013,0.657,9.418,71.129,28.871,595.46,12.2,-7.3,49.3,8.0,
United States,North America,High,2007,301844223.0,15333183877566.0,4142.57,4173.82,0.61,34.45,347.91,240.61,806.42,2988.24,0.015,0.832,8.398,72.135,27.865,598.47,15.78,19.6,29.6,-8.7,
United States,North America,High,2008,304970325.0,15288552732632.0,4107.53,4140.35,0.86,55.36,377.11,248.54,806.21,2924.21,0.021,1.348,9.181,71.191,28.809,591.33,25.3,41.0,60.7,8.4,
United States,North America,High,2009,308023452.0,14864003344421.0,3939.82,3973.87,0.89,73.89,415.56,268.82,798.85,2725.41,0.023,1.875,10.548,69.176,30.824,565.02,33.65,3.5,33.5,10.2,ARRA clean energy stimulus ($90B)
United States,North America,High,2010,311062785.0,15239586726210.0,4113.94,4139.92,1.21,94.65,424.48,254.7,806.97,2882.49,0.029,2.301,10.318,70.066,29.934,570.81,43.14,36.0,28.1,2.1,
United States,North America,High,2011,314105075.0,15477885525000.0,4088.87,4126.12,1.82,120.18,509.74,312.93,790.2,2788.93,0.045,2.939,12.467,68.208,31.792,550.48,54.9,50.4,27.0,20.1,
United States,North America,High,2012,317115349.0,15830886903539.0,4040.67,4087.93,4.33,140.82,492.32,271.29,769.33,2779.02,0.107,3.485,12.184,68.776,31.224,532.77,65.32,137.9,17.2,-3.4,
United States,North America,High,2013,320110752.0,16122472460312.0,4055.61,4113.49,9.04,167.84,520.38,263.88,789.02,2746.21,0.223,4.138,12.831,67.714,32.286,533.43,79.6,108.8,19.2,5.7,
United States,North America,High,2014,323115377.0,16491319003554.0,4096.01,4149.22,28.92,181.65,546.83,253.19,797.17,2752.01,0.706,4.435,13.35,67.188,32.812,529.41,94.76,219.9,8.2,5.1,
United States,North America,High,2015,326126496.0,16937633974582.0,4083.99,4150.66,39.03,190.72,556.49,243.99,797.18,2730.32,0.956,4.67,13.626,66.854,33.146,504.9,103.39,35.0,5.0,1.8,Clean Power Plan
United States,North America,High,2016,329179423.0,17220065720000.0,4087.56,4154.06,54.87,226.99,624.91,261.13,805.69,2656.96,1.342,5.553,15.288,65.001,34.999,483.35,126.84,40.6,19.0,12.3,
United States,North America,High,2017,332204657.0,17606124654726.0,4052.31,4108.62,77.28,254.3,707.19,293.84,804.95,2540.17,1.907,6.275,17.452,62.684,37.316,469.02,149.21,40.8,12.0,13.2,
United States,North America,High,2018,335056492.0,18124692769570.0,4201.55,4246.01,93.36,272.67,733.17,286.62,807.08,2661.3,2.222,6.49,17.45,63.341,36.659,462.61,164.71,20.8,7.2,3.7,
United States,North America,High,2019,337790069.0,18540552700117.0,4158.38,4197.42,106.89,295.88,760.76,282.61,809.41,2588.21,2.57,7.115,18.295,62.241,37.759,439.45,181.25,14.5,8.5,3.8,
United States,North America,High,2020,339436156.0,18027359681343.0,4043.18,4090.49,130.72,337.94,821.4,279.95,789.88,2431.9,3.233,8.358,20.316,60.148,39.852,411.73,210.9,22.3,14.2,8.0,
United States,North America,High,2021,340161438.0,19099378164000.0,4153.62,4192.93,164.42,378.2,861.58,246.47,779.65,2512.39,3.958,9.105,20.743,60.487,39.513,423.78,244.18,25.8,11.9,4.9,
United States,North America,High,2022,341534041.0,19493170182843.0,4286.89,4328.1,205.07,434.3,958.14,248.76,771.54,2557.21,4.784,10.131,22.35,59.652,40.348,410.39,287.72,24.7,14.8,11.2,Inflation Reduction Act ($369B clean energy)
United States,North America,High,2023,343477330.0,,4253.91,4272.81,238.94,421.14,964.74,239.01,774.87,2514.3,5.617,9.9,22.679,59.106,40.894,392.89,297.04,16.5,-3.0,0.7,
United States,North America,High,2024,345426566.0,,4391.02,4404.83,303.75,451.9,1056.63,237.04,781.86,2552.53,6.918,10.291,24.063,58.131,41.869,383.78,340.04,27.1,7.3,9.5,
United States,North America,High,2025,347275809.0,,4519.79,4535.81,388.82,464.39,1158.8,241.7,784.78,2576.21,8.603,10.275,25.638,56.998,43.002,384.4,383.94,28.0,2.8,9.7,
Uzbekistan,Asia,Lower-middle,2000,24787052.0,116875841754.0,46.86,48.14,0.0,0.0,3.53,3.53,0.0,43.33,0.0,0.0,7.533,92.467,7.533,1103.5,0.0,,,,
Uzbekistan,Asia,Lower-middle,2001,25090289.0,119890046302.0,47.96,48.45,0.0,0.0,4.36,4.36,0.0,43.6,0.0,0.0,9.091,90.909,9.091,1085.07,0.0,,,23.5,
Uzbekistan,Asia,Lower-middle,2002,25399987.0,122757832356.0,49.4,49.32,0.0,0.0,6.02,6.02,0.0,43.38,0.0,0.0,12.186,87.814,12.186,1049.39,0.0,,,38.1,
Uzbekistan,Asia,Lower-middle,2003,25711261.0,125924032405.0,48.74,48.73,0.0,0.0,8.17,8.17,0.0,40.57,0.0,0.0,16.762,83.238,16.762,997.33,0.0,,,35.7,
Uzbekistan,Asia,Lower-middle,2004,26029350.0,133132057133.0,49.7,49.45,0.0,0.0,6.1,6.1,0.0,43.6,0.0,0.0,12.274,87.726,12.274,1057.95,0.0,,,-25.3,
Uzbekistan,Asia,Lower-middle,2005,26356977.0,140239285325.0,47.67,47.39,0.0,0.0,8.93,8.93,0.0,38.74,0.0,0.0,18.733,81.267,18.733,984.69,0.0,,,46.4,
Uzbekistan,Asia,Lower-middle,2006,26699046.0,148405074458.0,49.32,48.9,0.0,0.0,4.65,4.65,0.0,44.67,0.0,0.0,9.428,90.572,9.428,1105.64,0.0,,,-47.9,
Uzbekistan,Asia,Lower-middle,2007,27076013.0,159993748436.0,49.02,50.01,0.0,0.0,4.67,4.67,0.0,44.35,0.0,0.0,9.527,90.473,9.527,1114.85,0.0,,,0.4,
Uzbekistan,Asia,Lower-middle,2008,27494780.0,171692630381.0,50.22,50.32,0.0,0.0,4.49,4.49,0.0,45.73,0.0,0.0,8.941,91.059,8.941,1129.83,0.0,,,-3.9,
Uzbekistan,Asia,Lower-middle,2009,27939333.0,182715813772.0,50.1,50.05,0.0,0.0,6.48,6.48,0.0,43.62,0.0,0.0,12.934,87.066,12.934,1085.03,0.0,,,44.3,
Uzbekistan,Asia,Lower-middle,2010,28385509.0,195160171269.0,51.97,50.8,0.0,0.0,8.19,8.19,0.0,43.78,0.0,0.0,15.759,84.241,15.759,1053.69,0.0,,,26.4,
Uzbekistan,Asia,Lower-middle,2011,28823194.0,208063390835.0,52.8,52.07,0.0,0.0,5.7,5.7,0.0,47.1,0.0,0.0,10.795,89.205,10.795,1118.37,0.0,,,-30.4,
Uzbekistan,Asia,Lower-middle,2012,29261908.0,222840047403.0,53.0,52.33,0.0,0.0,6.65,6.65,0.0,46.35,0.0,0.0,12.547,87.453,12.547,1098.3,0.0,,,16.7,
Uzbekistan,Asia,Lower-middle,2013,29724065.0,239100684823.0,54.61,53.73,0.0,0.0,5.7,5.7,0.0,48.91,0.0,0.0,10.438,89.562,10.438,1125.98,0.0,,,-14.3,
Uzbekistan,Asia,Lower-middle,2014,30222994.0,255536474727.0,55.75,54.97,0.0,0.0,6.07,6.07,0.0,49.68,0.0,0.0,10.888,89.112,10.888,1121.08,0.0,,,6.5,
Uzbekistan,Asia,Lower-middle,2015,30749349.0,273983640646.0,57.41,56.12,0.0,0.0,6.82,6.82,0.0,50.59,0.0,0.0,11.879,88.121,11.879,1111.65,0.0,,,12.4,
Uzbekistan,Asia,Lower-middle,2016,31284565.0,290236358613.0,58.71,57.21,0.0,0.0,6.86,6.86,0.0,51.85,0.0,0.0,11.685,88.315,11.685,1114.12,0.0,,,0.6,
Uzbekistan,Asia,Lower-middle,2017,31819172.0,302992216928.0,60.84,60.2,0.01,0.0,7.94,7.93,0.0,52.9,0.016,0.0,13.051,86.949,13.051,1096.98,0.0,inf,,15.7,
Uzbekistan,Asia,Lower-middle,2018,32373489.0,320808179800.0,63.15,62.76,0.01,0.0,5.91,5.9,0.0,57.24,0.016,0.0,9.359,90.641,9.359,1139.19,0.0,0.0,,-25.6,
Uzbekistan,Asia,Lower-middle,2019,32964700.0,339998944961.0,63.56,64.87,0.01,0.0,6.47,6.46,0.0,57.09,0.016,0.0,10.179,89.821,10.179,1119.26,0.0,0.0,,9.5,
Uzbekistan,Asia,Lower-middle,2020,33586373.0,346785285756.0,66.53,69.05,0.01,0.0,5.01,5.0,0.0,61.52,0.015,0.0,7.53,92.47,7.53,1149.11,0.0,0.0,,-22.6,
Uzbekistan,Asia,Lower-middle,2021,34243696.0,372457828275.0,71.44,75.03,0.05,0.0,5.02,4.97,0.0,66.42,0.07,0.0,7.027,92.973,7.027,1150.48,0.02,400.0,,0.2,25% renewables by 2030
Uzbekistan,Asia,Lower-middle,2022,34938953.0,393572464308.0,75.07,77.4,0.44,0.0,6.92,6.48,0.0,68.15,0.586,0.0,9.218,90.782,9.218,1121.35,0.2,780.0,,37.8,
Uzbekistan,Asia,Lower-middle,2023,35652311.0,,76.8,79.73,0.45,0.55,7.6,6.6,0.0,69.2,0.586,0.716,9.896,90.104,9.896,1113.28,0.45,2.3,inf,9.8,
Uzbekistan,Asia,Lower-middle,2024,36361859.0,,81.5,84.43,2.9,1.9,13.0,8.2,0.0,68.5,3.558,2.331,15.951,84.049,15.951,1040.12,2.16,544.4,245.5,71.1,
Uzbekistan,Asia,Lower-middle,2025,37053428.0,,86.7,89.63,6.5,4.0,16.8,6.3,0.0,69.9,7.497,4.614,19.377,80.623,19.377,1000.0,4.72,124.1,110.5,29.2,
Venezuela,South America,Upper-middle,2000,24526707.0,330236189305.0,85.27,85.22,0.0,0.0,62.89,62.89,0.0,22.38,0.0,0.0,73.754,26.246,73.754,212.74,0.0,,,,
Venezuela,South America,Upper-middle,2001,24979934.0,343312598582.0,90.11,90.08,0.0,0.0,60.44,60.44,0.0,29.67,0.0,0.0,67.074,32.926,67.074,261.57,0.0,,,-3.9,
Venezuela,South America,Upper-middle,2002,25435674.0,314003719638.0,91.85,91.99,0.0,0.0,59.53,59.53,0.0,32.32,0.0,0.0,64.812,35.188,64.812,274.14,0.0,,,-1.5,
Venezuela,South America,Upper-middle,2003,25892710.0,291333920302.0,91.95,91.54,0.0,0.0,60.53,60.53,0.0,31.42,0.0,0.0,65.829,34.171,65.829,263.73,0.0,,,1.7,
Venezuela,South America,Upper-middle,2004,26340843.0,346317458927.0,98.55,98.93,0.0,0.0,70.07,70.07,0.0,28.48,0.0,0.0,71.101,28.899,71.101,228.62,0.0,,,15.8,
Venezuela,South America,Upper-middle,2005,26785797.0,383570387195.0,105.39,104.81,0.0,0.0,77.23,77.23,0.0,28.16,0.0,0.0,73.28,26.72,73.28,211.22,0.0,,,10.2,
Venezuela,South America,Upper-middle,2006,27224691.0,423878563812.0,110.42,109.87,0.0,0.0,81.6,81.6,0.0,28.82,0.0,0.0,73.9,26.1,73.9,207.21,0.0,,,5.7,
Venezuela,South America,Upper-middle,2007,27649369.0,462276737389.0,114.21,113.67,0.0,0.0,83.06,83.06,0.0,31.15,0.0,0.0,72.726,27.274,72.726,217.67,0.0,,,1.8,
Venezuela,South America,Upper-middle,2008,28053694.0,488287068325.0,119.3,118.83,0.0,0.0,86.84,86.84,0.0,32.46,0.0,0.0,72.791,27.209,72.791,215.68,0.0,,,4.6,
Venezuela,South America,Upper-middle,2009,28438296.0,474358611901.0,119.57,119.2,0.0,0.0,85.96,85.96,0.0,33.61,0.0,0.0,71.891,28.109,71.891,222.13,0.0,,,-1.0,
Venezuela,South America,Upper-middle,2010,28813101.0,477591738082.0,113.76,113.3,0.0,0.0,76.78,76.78,0.0,36.98,0.0,0.0,67.493,32.507,67.493,252.02,0.0,,,-10.7,
Venezuela,South America,Upper-middle,2011,29185220.0,502688619769.0,117.96,117.47,0.0,0.0,83.67,83.67,0.0,34.29,0.0,0.0,70.931,29.069,70.931,227.11,0.0,,,9.0,
Venezuela,South America,Upper-middle,2012,29553829.0,530969916373.0,128.31,127.97,0.0,0.05,82.06,82.01,0.0,46.25,0.0,0.039,63.954,36.046,63.954,279.87,0.02,,inf,-1.9,
Venezuela,South America,Upper-middle,2013,29912195.0,538100828642.0,135.13,135.0,0.0,0.09,83.63,83.54,0.0,51.5,0.0,0.067,61.889,38.111,61.889,297.79,0.04,,80.0,1.9,
Venezuela,South America,Upper-middle,2014,30254080.0,517147151484.0,115.23,114.36,0.0,0.09,64.38,64.29,0.0,50.85,0.0,0.078,55.871,44.129,55.871,341.49,0.04,,0.0,-23.0,
Venezuela,South America,Upper-middle,2015,30573968.0,484975458402.0,127.52,126.55,0.01,0.09,75.0,74.9,0.0,52.52,0.008,0.071,58.814,41.186,58.814,318.93,0.04,inf,0.0,16.5,Renewable energy diversification plan
Venezuela,South America,Upper-middle,2016,30765719.0,402335647692.0,116.94,115.83,0.01,0.09,63.06,62.96,0.0,53.88,0.009,0.077,53.925,46.075,53.925,356.76,0.04,0.0,0.0,-15.9,
Venezuela,South America,Upper-middle,2017,30565331.0,339285602968.0,103.8,102.74,0.01,0.09,60.61,60.51,0.0,43.19,0.01,0.087,58.391,41.609,58.391,320.81,0.04,0.0,0.0,-3.9,
Venezuela,South America,Upper-middle,2018,29807591.0,272599019803.0,99.71,98.69,0.01,0.04,58.2,58.15,0.0,41.51,0.01,0.04,58.369,41.631,58.369,320.93,0.02,0.0,-55.6,-4.0,
Venezuela,South America,Upper-middle,2019,28938096.0,197170883456.0,85.15,84.28,0.01,0.06,49.71,49.64,0.0,35.44,0.012,0.07,58.379,41.621,58.379,320.85,0.03,0.0,50.0,-14.6,
Venezuela,South America,Upper-middle,2020,28444080.0,138029481377.0,80.51,79.86,0.01,0.02,62.54,62.51,0.0,17.97,0.012,0.025,77.68,22.32,77.68,184.57,0.01,0.0,-66.7,25.8,
Venezuela,South America,Upper-middle,2021,28237830.0,138656126606.0,82.93,82.93,0.01,0.02,65.71,65.68,0.0,17.22,0.012,0.024,79.235,20.764,79.235,174.24,0.01,0.0,0.0,5.1,
Venezuela,South America,Upper-middle,2022,28213015.0,149682062815.0,82.36,82.36,0.01,0.02,64.54,64.51,0.0,17.82,0.012,0.024,78.363,21.637,78.363,180.43,0.01,0.0,0.0,-1.8,
Venezuela,South America,Upper-middle,2023,28300861.0,,71.96,71.96,0.01,0.02,65.01,64.98,0.0,6.95,0.014,0.028,90.342,9.658,90.342,91.86,0.01,0.0,0.0,0.7,
Venezuela,South America,Upper-middle,2024,28405544.0,,80.13,80.13,0.01,0.02,73.03,73.0,0.0,7.1,0.012,0.025,91.139,8.861,91.139,85.86,0.01,0.0,0.0,12.3,
Vietnam,Asia,Lower-middle,2000,77154016.0,220383060780.0,26.56,26.56,0.0,0.0,14.55,14.55,0.0,12.01,0.0,0.0,54.782,45.218,54.782,321.91,0.0,,,,
Vietnam,Asia,Lower-middle,2001,77969357.0,234846323475.0,30.61,30.61,0.0,0.0,18.21,18.21,0.0,12.4,0.0,0.0,59.49,40.51,59.49,290.76,0.0,,,25.2,
Vietnam,Asia,Lower-middle,2002,78772227.0,250683369279.0,35.8,35.8,0.0,0.0,18.2,18.2,0.0,17.6,0.0,0.0,50.838,49.162,50.838,344.41,0.0,,,-0.1,
